timestamp,temperatura
2025-06-18 16:00:00,17.8
2025-06-18 16:00:02,17.8
2025-06-18 16:00:04,17.8
2025-06-18 16:00:06,17.9
2025-06-18 16:00:08,17.8
2025-06-18 16:00:10,17.8
2025-06-18 16:00:12,17.9
2025-06-18 16:00:14,17.8
2025-06-18 16:00:16,17.9
2025-06-18 16:00:18,17.8
2025-06-18 16:00:20,17.9
2025-06-18 16:00:22,17.8
2025-06-18 16:00:24,17.9
2025-06-18 16:00:26,17.9
2025-06-18 16:00:28,17.9
2025-06-18 16:00:30,17.9
2025-06-18 16:00:32,17.8
2025-06-18 16:00:34,17.9
2025-06-18 16:00:36,17.9
2025-06-18 16:00:38,17.9
2025-06-18 16:00:40,17.9
2025-06-18 16:00:42,17.9
2025-06-18 16:00:44,17.9
2025-06-18 16:00:46,17.9
2025-06-18 16:00:48,17.8
2025-06-18 16:00:50,17.8
2025-06-18 16:00:52,17.8
2025-06-18 16:00:54,17.9
2025-06-18 16:00:56,17.9
2025-06-18 16:00:58,17.8
2025-06-18 16:01:00,17.9
2025-06-18 16:01:02,17.9
2025-06-18 16:01:04,17.9
2025-06-18 16:01:06,17.9
2025-06-18 16:01:08,17.8
2025-06-18 16:01:10,17.9
2025-06-18 16:01:12,17.8
2025-06-18 16:01:14,17.9
2025-06-18 16:01:16,17.9
2025-06-18 16:01:18,17.9
2025-06-18 16:01:20,17.8
2025-06-18 16:01:22,17.8
2025-06-18 16:01:24,17.8
2025-06-18 16:01:26,17.9
2025-06-18 16:01:28,17.9
2025-06-18 16:01:30,17.8
2025-06-18 16:01:32,17.9
2025-06-18 16:01:34,17.8
2025-06-18 16:01:36,17.8
2025-06-18 16:01:38,17.9
2025-06-18 16:01:40,17.9
2025-06-18 16:01:42,17.8
2025-06-18 16:01:44,17.9
2025-06-18 16:01:46,17.9
2025-06-18 16:01:48,17.8
2025-06-18 16:01:50,17.9
2025-06-18 16:01:52,17.8
2025-06-18 16:01:54,17.8
2025-06-18 16:01:56,17.9
2025-06-18 16:01:58,17.9
2025-06-18 16:02:00,17.9
2025-06-18 16:02:02,17.8
2025-06-18 16:02:04,17.8
2025-06-18 16:02:06,17.8
2025-06-18 16:02:08,17.8
2025-06-18 16:02:10,17.9
2025-06-18 16:02:12,17.9
2025-06-18 16:02:14,17.9
2025-06-18 16:02:16,17.9
2025-06-18 16:02:18,17.8
2025-06-18 16:02:20,17.8
2025-06-18 16:02:22,17.8
2025-06-18 16:02:24,17.9
2025-06-18 16:02:26,17.8
2025-06-18 16:02:28,17.8
2025-06-18 16:02:30,17.9
2025-06-18 16:02:32,17.8
2025-06-18 16:02:34,17.9
2025-06-18 16:02:36,17.8
2025-06-18 16:02:38,17.9
2025-06-18 16:02:40,17.9
2025-06-18 16:02:42,17.8
2025-06-18 16:02:44,17.9
2025-06-18 16:02:46,17.8
2025-06-18 16:02:48,17.9
2025-06-18 16:02:50,17.9
2025-06-18 16:02:52,17.8
2025-06-18 16:02:54,17.9
2025-06-18 16:02:56,17.8
2025-06-18 16:02:58,17.9
2025-06-18 16:03:00,17.8
2025-06-18 16:03:02,17.8
2025-06-18 16:03:04,17.9
2025-06-18 16:03:06,17.8
2025-06-18 16:03:08,17.8
2025-06-18 16:03:10,17.8
2025-06-18 16:03:12,17.9
2025-06-18 16:03:14,17.8
2025-06-18 16:03:16,17.8
2025-06-18 16:03:18,17.8
2025-06-18 16:03:20,17.8
2025-06-18 16:03:22,17.8
2025-06-18 16:03:24,17.8
2025-06-18 16:03:26,17.8
2025-06-18 16:03:28,17.9
2025-06-18 16:03:30,17.8
2025-06-18 16:03:32,17.8
2025-06-18 16:03:34,17.8
2025-06-18 16:03:36,17.8
2025-06-18 16:03:38,17.8
2025-06-18 16:03:40,17.9
2025-06-18 16:03:42,17.9
2025-06-18 16:03:44,17.9
2025-06-18 16:03:46,17.8
2025-06-18 16:03:48,17.9
2025-06-18 16:03:50,17.8
2025-06-18 16:03:52,17.8
2025-06-18 16:03:54,17.9
2025-06-18 16:03:56,17.8
2025-06-18 16:03:58,17.9
2025-06-18 16:04:00,17.9
2025-06-18 16:04:02,17.8
2025-06-18 16:04:04,17.8
2025-06-18 16:04:06,17.9
2025-06-18 16:04:08,17.8
2025-06-18 16:04:10,17.9
2025-06-18 16:04:12,17.8
2025-06-18 16:04:14,17.8
2025-06-18 16:04:16,17.8
2025-06-18 16:04:18,17.8
2025-06-18 16:04:20,17.8
2025-06-18 16:04:22,17.9
2025-06-18 16:04:24,17.8
2025-06-18 16:04:26,17.8
2025-06-18 16:04:28,17.8
2025-06-18 16:04:30,17.8
2025-06-18 16:04:32,17.8
2025-06-18 16:04:34,17.8
2025-06-18 16:04:36,17.8
2025-06-18 16:04:38,17.8
2025-06-18 16:04:40,17.9
2025-06-18 16:04:42,17.8
2025-06-18 16:04:44,17.8
2025-06-18 16:04:46,17.8
2025-06-18 16:04:48,17.9
2025-06-18 16:04:50,17.8
2025-06-18 16:04:52,17.8
2025-06-18 16:04:54,17.9
2025-06-18 16:04:56,17.8
2025-06-18 16:04:58,17.8
2025-06-18 16:05:00,17.8
2025-06-18 16:05:02,17.8
2025-06-18 16:05:04,17.9
2025-06-18 16:05:06,17.8
2025-06-18 16:05:08,17.9
2025-06-18 16:05:10,17.8
2025-06-18 16:05:12,17.8
2025-06-18 16:05:14,17.8
2025-06-18 16:05:16,17.8
2025-06-18 16:05:18,17.8
2025-06-18 16:05:20,17.8
2025-06-18 16:05:22,17.8
2025-06-18 16:05:24,17.9
2025-06-18 16:05:26,17.8
2025-06-18 16:05:28,17.8
2025-06-18 16:05:30,17.8
2025-06-18 16:05:32,17.8
2025-06-18 16:05:34,17.8
2025-06-18 16:05:36,17.8
2025-06-18 16:05:38,17.8
2025-06-18 16:05:40,17.8
2025-06-18 16:05:42,17.8
2025-06-18 16:05:44,17.8
2025-06-18 16:05:46,17.8
2025-06-18 16:05:48,17.8
2025-06-18 16:05:50,17.8
2025-06-18 16:05:52,17.8
2025-06-18 16:05:54,17.8
2025-06-18 16:05:56,17.8
2025-06-18 16:05:58,17.8
2025-06-18 16:06:00,17.8
2025-06-18 16:06:02,17.8
2025-06-18 16:06:04,17.8
2025-06-18 16:06:06,17.8
2025-06-18 16:06:08,17.8
2025-06-18 16:06:10,17.8
2025-06-18 16:06:12,17.8
2025-06-18 16:06:14,17.8
2025-06-18 16:06:16,17.8
2025-06-18 16:06:18,17.8
2025-06-18 16:06:20,17.8
2025-06-18 16:06:22,17.8
2025-06-18 16:06:24,17.8
2025-06-18 16:06:26,17.8
2025-06-18 16:06:28,17.8
2025-06-18 16:06:30,17.8
2025-06-18 16:06:32,17.8
2025-06-18 16:06:34,17.8
2025-06-18 16:06:36,17.8
2025-06-18 16:06:38,17.8
2025-06-18 16:06:40,17.8
2025-06-18 16:06:42,17.8
2025-06-18 16:06:44,17.8
2025-06-18 16:06:46,17.8
2025-06-18 16:06:48,17.8
2025-06-18 16:06:50,17.8
2025-06-18 16:06:52,17.8
2025-06-18 16:06:54,17.9
2025-06-18 16:06:56,17.9
2025-06-18 16:06:58,17.8
2025-06-18 16:07:00,17.9
2025-06-18 16:07:02,17.9
2025-06-18 16:07:04,17.8
2025-06-18 16:07:06,17.8
2025-06-18 16:07:08,17.9
2025-06-18 16:07:10,17.9
2025-06-18 16:07:12,17.8
2025-06-18 16:07:14,17.9
2025-06-18 16:07:16,17.8
2025-06-18 16:07:18,17.8
2025-06-18 16:07:20,17.8
2025-06-18 16:07:22,17.8
2025-06-18 16:07:24,17.9
2025-06-18 16:07:26,17.8
2025-06-18 16:07:28,17.8
2025-06-18 16:07:30,17.8
2025-06-18 16:07:32,17.8
2025-06-18 16:07:34,17.8
2025-06-18 16:07:36,17.8
2025-06-18 16:07:38,17.9
2025-06-18 16:07:40,17.8
2025-06-18 16:07:42,17.9
2025-06-18 16:07:44,17.8
2025-06-18 16:07:46,17.8
2025-06-18 16:07:48,17.9
2025-06-18 16:07:50,17.9
2025-06-18 16:07:52,17.9
2025-06-18 16:07:54,17.8
2025-06-18 16:07:56,17.9
2025-06-18 16:07:58,17.8
2025-06-18 16:08:00,17.9
2025-06-18 16:08:02,17.8
2025-06-18 16:08:04,17.9
2025-06-18 16:08:06,17.8
2025-06-18 16:08:08,17.8
2025-06-18 16:08:10,17.8
2025-06-18 16:08:12,17.8
2025-06-18 16:08:14,17.8
2025-06-18 16:08:16,17.8
2025-06-18 16:08:18,17.8
2025-06-18 16:08:20,17.8
2025-06-18 16:08:22,17.8
2025-06-18 16:08:24,17.8
2025-06-18 16:08:26,17.8
2025-06-18 16:08:28,17.9
2025-06-18 16:08:30,17.9
2025-06-18 16:08:32,17.8
2025-06-18 16:08:34,17.9
2025-06-18 16:08:36,17.8
2025-06-18 16:08:38,17.8
2025-06-18 16:08:40,17.8
2025-06-18 16:08:42,17.8
2025-06-18 16:08:44,17.8
2025-06-18 16:08:46,17.8
2025-06-18 16:08:48,17.8
2025-06-18 16:08:50,17.9
2025-06-18 16:08:52,17.8
2025-06-18 16:08:54,17.8
2025-06-18 16:08:56,17.8
2025-06-18 16:08:58,17.8
2025-06-18 16:09:00,17.8
2025-06-18 16:09:02,17.8
2025-06-18 16:09:04,17.8
2025-06-18 16:09:06,17.8
2025-06-18 16:09:08,17.8
2025-06-18 16:09:10,17.8
2025-06-18 16:09:12,17.8
2025-06-18 16:09:14,17.8
2025-06-18 16:09:16,17.9
2025-06-18 16:09:18,17.9
2025-06-18 16:09:20,17.8
2025-06-18 16:09:22,17.8
2025-06-18 16:09:24,17.8
2025-06-18 16:09:26,17.8
2025-06-18 16:09:28,17.8
2025-06-18 16:09:30,17.8
2025-06-18 16:09:32,17.8
2025-06-18 16:09:34,17.8
2025-06-18 16:09:36,17.8
2025-06-18 16:09:38,17.8
2025-06-18 16:09:40,17.8
2025-06-18 16:09:42,17.8
2025-06-18 16:09:44,17.8
2025-06-18 16:09:46,17.8
2025-06-18 16:09:49,17.8
2025-06-18 16:09:50,17.8
2025-06-18 16:09:52,17.8
2025-06-18 16:09:54,17.8
2025-06-18 16:09:56,17.8
2025-06-18 16:09:58,17.8
2025-06-18 16:10:00,17.8
2025-06-18 16:10:02,17.8
2025-06-18 16:10:04,17.8
2025-06-18 16:10:06,17.8
2025-06-18 16:10:08,17.8
2025-06-18 16:10:10,17.8
2025-06-18 16:10:12,17.8
2025-06-18 16:10:14,17.8
2025-06-18 16:10:16,17.8
2025-06-18 16:10:18,17.8
2025-06-18 16:10:20,17.8
2025-06-18 16:10:22,17.8
2025-06-18 16:10:24,17.8
2025-06-18 16:10:26,17.8
2025-06-18 16:10:28,17.8
2025-06-18 16:10:30,17.8
2025-06-18 16:10:32,17.8
2025-06-18 16:10:34,17.8
2025-06-18 16:10:36,17.8
2025-06-18 16:10:38,17.8
2025-06-18 16:10:40,17.8
2025-06-18 16:10:42,17.8
2025-06-18 16:10:44,17.8
2025-06-18 16:10:46,17.8
2025-06-18 16:10:48,17.8
2025-06-18 16:10:50,17.8
2025-06-18 16:10:52,17.8
2025-06-18 16:10:54,17.8
2025-06-18 16:10:56,17.8
2025-06-18 16:10:58,17.8
2025-06-18 16:11:00,17.8
2025-06-18 16:11:02,17.8
2025-06-18 16:11:04,17.8
2025-06-18 16:11:06,17.8
2025-06-18 16:11:08,17.8
2025-06-18 16:11:10,17.8
2025-06-18 16:11:12,17.8
2025-06-18 16:11:14,17.8
2025-06-18 16:11:16,17.8
2025-06-18 16:11:18,17.8
2025-06-18 16:11:20,17.8
2025-06-18 16:11:22,17.8
2025-06-18 16:11:24,17.8
2025-06-18 16:11:26,17.8
2025-06-18 16:11:28,17.8
2025-06-18 16:11:30,17.8
2025-06-18 16:11:32,17.8
2025-06-18 16:11:34,17.9
2025-06-18 16:11:36,17.8
2025-06-18 16:11:38,17.8
2025-06-18 16:11:40,17.8
2025-06-18 16:11:42,17.8
2025-06-18 16:11:44,17.8
2025-06-18 16:11:46,17.8
2025-06-18 16:11:48,17.8
2025-06-18 16:11:50,17.8
2025-06-18 16:11:52,17.8
2025-06-18 16:11:54,17.8
2025-06-18 16:11:56,17.8
2025-06-18 16:11:58,17.8
2025-06-18 16:12:00,17.8
2025-06-18 16:12:02,17.8
2025-06-18 16:12:04,17.8
2025-06-18 16:12:06,17.8
2025-06-18 16:12:08,17.8
2025-06-18 16:12:10,17.8
2025-06-18 16:12:12,17.8
2025-06-18 16:12:14,17.8
2025-06-18 16:12:16,17.8
2025-06-18 16:12:18,17.8
2025-06-18 16:12:20,17.8
2025-06-18 16:12:22,17.8
2025-06-18 16:12:24,17.8
2025-06-18 16:12:26,17.8
2025-06-18 16:12:28,17.8
2025-06-18 16:12:30,17.8
2025-06-18 16:12:32,17.9
2025-06-18 16:12:34,17.8
2025-06-18 16:12:36,17.9
2025-06-18 16:12:38,17.8
2025-06-18 16:12:40,17.8
2025-06-18 16:12:42,17.8
2025-06-18 16:12:44,17.8
2025-06-18 16:12:46,17.8
2025-06-18 16:12:48,17.8
2025-06-18 16:12:50,17.8
2025-06-18 16:12:52,17.8
2025-06-18 16:12:54,17.8
2025-06-18 16:12:56,17.8
2025-06-18 16:12:58,17.8
2025-06-18 16:13:00,17.8
2025-06-18 16:13:02,17.8
2025-06-18 16:13:04,17.8
2025-06-18 16:13:06,17.8
2025-06-18 16:13:08,17.8
2025-06-18 16:13:10,17.8
2025-06-18 16:13:12,17.8
2025-06-18 16:13:14,17.8
2025-06-18 16:13:16,17.8
2025-06-18 16:13:18,17.8
2025-06-18 16:13:20,17.8
2025-06-18 16:13:22,17.8
2025-06-18 16:13:24,17.8
2025-06-18 16:13:26,17.8
2025-06-18 16:13:28,17.8
2025-06-18 16:13:30,17.8
2025-06-18 16:13:32,17.8
2025-06-18 16:13:34,17.8
2025-06-18 16:13:36,17.8
2025-06-18 16:13:38,17.8
2025-06-18 16:13:40,17.8
2025-06-18 16:13:42,17.8
2025-06-18 16:13:44,17.8
2025-06-18 16:13:46,17.8
2025-06-18 16:13:48,17.8
2025-06-18 16:13:50,17.8
2025-06-18 16:13:52,17.8
2025-06-18 16:13:54,17.8
2025-06-18 16:13:56,17.8
2025-06-18 16:13:58,17.8
2025-06-18 16:14:00,17.8
2025-06-18 16:14:02,17.8
2025-06-18 16:14:04,17.8
2025-06-18 16:14:06,17.8
2025-06-18 16:14:08,17.8
2025-06-18 16:14:10,17.8
2025-06-18 16:14:12,17.8
2025-06-18 16:14:14,17.8
2025-06-18 16:14:16,17.8
2025-06-18 16:14:18,17.8
2025-06-18 16:14:20,17.8
2025-06-18 16:14:22,17.8
2025-06-18 16:14:24,17.8
2025-06-18 16:14:26,17.9
2025-06-18 16:14:28,17.8
2025-06-18 16:14:30,17.8
2025-06-18 16:14:32,17.8
2025-06-18 16:14:34,17.8
2025-06-18 16:14:36,17.8
2025-06-18 16:14:38,17.8
2025-06-18 16:14:40,17.8
2025-06-18 16:14:42,17.8
2025-06-18 16:14:44,17.8
2025-06-18 16:14:46,17.8
2025-06-18 16:14:48,17.8
2025-06-18 16:14:50,17.9
2025-06-18 16:14:52,17.8
2025-06-18 16:14:54,17.8
2025-06-18 16:14:56,17.8
2025-06-18 16:14:58,17.8
2025-06-18 16:15:00,17.8
2025-06-18 16:15:02,17.8
2025-06-18 16:15:04,17.8
2025-06-18 16:15:06,17.8
2025-06-18 16:15:08,17.8
2025-06-18 16:15:10,17.8
2025-06-18 16:15:12,17.7
2025-06-18 16:15:14,17.8
2025-06-18 16:15:16,17.8
2025-06-18 16:15:18,17.9
2025-06-18 16:15:20,17.9
2025-06-18 16:15:22,17.8
2025-06-18 16:15:24,17.8
2025-06-18 16:15:26,17.8
2025-06-18 16:15:28,17.8
2025-06-18 16:15:30,17.8
2025-06-18 16:15:32,17.8
2025-06-18 16:15:34,17.8
2025-06-18 16:15:36,17.8
2025-06-18 16:15:38,17.8
2025-06-18 16:15:40,17.8
2025-06-18 16:15:42,17.9
2025-06-18 16:15:44,17.8
2025-06-18 16:15:46,17.8
2025-06-18 16:15:48,17.8
