timestamp,humedad_ambiente
2025-06-18 16:00:00,53.8
2025-06-18 16:00:02,53.8
2025-06-18 16:00:04,53.8
2025-06-18 16:00:06,53.8
2025-06-18 16:00:08,53.8
2025-06-18 16:00:10,53.7
2025-06-18 16:00:12,53.8
2025-06-18 16:00:14,53.8
2025-06-18 16:00:16,53.8
2025-06-18 16:00:18,53.7
2025-06-18 16:00:20,53.8
2025-06-18 16:00:22,53.7
2025-06-18 16:00:24,53.7
2025-06-18 16:00:26,53.7
2025-06-18 16:00:28,53.7
2025-06-18 16:00:30,53.7
2025-06-18 16:00:32,53.8
2025-06-18 16:00:34,53.6
2025-06-18 16:00:36,53.7
2025-06-18 16:00:38,53.7
2025-06-18 16:00:40,53.6
2025-06-18 16:00:42,53.5
2025-06-18 16:00:44,53.5
2025-06-18 16:00:46,53.5
2025-06-18 16:00:48,53.6
2025-06-18 16:00:50,53.6
2025-06-18 16:00:52,53.4
2025-06-18 16:00:54,53.5
2025-06-18 16:00:56,53.4
2025-06-18 16:00:58,53.4
2025-06-18 16:01:00,53.4
2025-06-18 16:01:02,53.4
2025-06-18 16:01:04,53.3
2025-06-18 16:01:06,53.4
2025-06-18 16:01:08,53.4
2025-06-18 16:01:10,53.3
2025-06-18 16:01:12,53.4
2025-06-18 16:01:14,53.3
2025-06-18 16:01:16,53.3
2025-06-18 16:01:18,53.2
2025-06-18 16:01:20,53.3
2025-06-18 16:01:22,53.2
2025-06-18 16:01:24,53.1
2025-06-18 16:01:26,53.1
2025-06-18 16:01:28,53.1
2025-06-18 16:01:30,53.1
2025-06-18 16:01:32,53.1
2025-06-18 16:01:34,53.1
2025-06-18 16:01:36,53.1
2025-06-18 16:01:38,53.1
2025-06-18 16:01:40,53.2
2025-06-18 16:01:42,53.2
2025-06-18 16:01:44,53.1
2025-06-18 16:01:46,53.2
2025-06-18 16:01:48,53.2
2025-06-18 16:01:50,53.1
2025-06-18 16:01:52,53.1
2025-06-18 16:01:54,53.2
2025-06-18 16:01:56,53.1
2025-06-18 16:01:58,53.2
2025-06-18 16:02:00,53.2
2025-06-18 16:02:02,53.3
2025-06-18 16:02:04,53.2
2025-06-18 16:02:06,53.2
2025-06-18 16:02:08,53.2
2025-06-18 16:02:10,53.3
2025-06-18 16:02:12,53.3
2025-06-18 16:02:14,53.3
2025-06-18 16:02:16,53.4
2025-06-18 16:02:18,53.4
2025-06-18 16:02:20,53.4
2025-06-18 16:02:22,53.4
2025-06-18 16:02:24,53.4
2025-06-18 16:02:26,53.4
2025-06-18 16:02:28,53.4
2025-06-18 16:02:30,53.5
2025-06-18 16:02:32,53.5
2025-06-18 16:02:34,53.5
2025-06-18 16:02:36,53.5
2025-06-18 16:02:38,53.6
2025-06-18 16:02:40,53.5
2025-06-18 16:02:42,53.6
2025-06-18 16:02:44,53.5
2025-06-18 16:02:46,53.7
2025-06-18 16:02:48,53.7
2025-06-18 16:02:50,53.7
2025-06-18 16:02:52,53.7
2025-06-18 16:02:54,53.7
2025-06-18 16:02:56,53.7
2025-06-18 16:02:58,53.6
2025-06-18 16:03:00,53.7
2025-06-18 16:03:02,53.7
2025-06-18 16:03:04,53.7
2025-06-18 16:03:06,53.7
2025-06-18 16:03:08,53.7
2025-06-18 16:03:10,53.8
2025-06-18 16:03:12,53.7
2025-06-18 16:03:14,53.8
2025-06-18 16:03:16,53.8
2025-06-18 16:03:18,53.8
2025-06-18 16:03:20,53.8
2025-06-18 16:03:22,53.9
2025-06-18 16:03:24,53.9
2025-06-18 16:03:26,53.8
2025-06-18 16:03:28,53.9
2025-06-18 16:03:30,53.9
2025-06-18 16:03:32,53.9
2025-06-18 16:03:34,53.9
2025-06-18 16:03:36,53.9
2025-06-18 16:03:38,53.9
2025-06-18 16:03:40,53.9
2025-06-18 16:03:42,53.9
2025-06-18 16:03:44,53.9
2025-06-18 16:03:46,53.8
2025-06-18 16:03:48,53.9
2025-06-18 16:03:50,53.9
2025-06-18 16:03:52,53.9
2025-06-18 16:03:54,53.9
2025-06-18 16:03:56,54.0
2025-06-18 16:03:58,54.0
2025-06-18 16:04:00,54.0
2025-06-18 16:04:02,53.9
2025-06-18 16:04:04,53.9
2025-06-18 16:04:06,53.9
2025-06-18 16:04:08,53.9
2025-06-18 16:04:10,53.9
2025-06-18 16:04:12,53.9
2025-06-18 16:04:14,53.9
2025-06-18 16:04:16,53.9
2025-06-18 16:04:18,54.0
2025-06-18 16:04:20,53.9
2025-06-18 16:04:22,54.0
2025-06-18 16:04:24,53.9
2025-06-18 16:04:26,53.9
2025-06-18 16:04:28,53.9
2025-06-18 16:04:30,53.9
2025-06-18 16:04:32,53.8
2025-06-18 16:04:34,53.8
2025-06-18 16:04:36,53.9
2025-06-18 16:04:38,53.8
2025-06-18 16:04:40,53.9
2025-06-18 16:04:42,53.8
2025-06-18 16:04:44,53.9
2025-06-18 16:04:46,53.9
2025-06-18 16:04:48,53.9
2025-06-18 16:04:50,53.8
2025-06-18 16:04:52,53.9
2025-06-18 16:04:54,53.9
2025-06-18 16:04:56,53.9
2025-06-18 16:04:58,53.8
2025-06-18 16:05:00,53.8
2025-06-18 16:05:02,53.9
2025-06-18 16:05:04,53.8
2025-06-18 16:05:06,53.9
2025-06-18 16:05:08,53.8
2025-06-18 16:05:10,53.9
2025-06-18 16:05:12,53.8
2025-06-18 16:05:14,53.8
2025-06-18 16:05:16,53.9
2025-06-18 16:05:18,53.9
2025-06-18 16:05:20,53.9
2025-06-18 16:05:22,53.8
2025-06-18 16:05:24,53.9
2025-06-18 16:05:26,53.9
2025-06-18 16:05:28,53.9
2025-06-18 16:05:30,53.9
2025-06-18 16:05:32,53.9
2025-06-18 16:05:34,53.9
2025-06-18 16:05:36,53.9
2025-06-18 16:05:38,53.9
2025-06-18 16:05:40,53.9
2025-06-18 16:05:42,53.9
2025-06-18 16:05:44,54.0
2025-06-18 16:05:46,54.0
2025-06-18 16:05:48,53.9
2025-06-18 16:05:50,54.0
2025-06-18 16:05:52,54.0
2025-06-18 16:05:54,53.9
2025-06-18 16:05:56,53.9
2025-06-18 16:05:58,54.0
2025-06-18 16:06:00,54.0
2025-06-18 16:06:02,54.0
