timestamp,humedad_suelo
2025-06-17 20:23:08,37.0
2025-06-17 20:23:11,36.0
2025-06-17 20:23:11,36.0
2025-06-17 20:23:14,36.0
2025-06-17 20:23:16,37.0
2025-06-17 20:23:18,36.0
2025-06-17 20:23:20,36.0
2025-06-17 20:23:22,36.0
2025-06-17 20:23:24,36.0
2025-06-17 20:23:26,37.0
2025-06-17 20:23:28,36.0
2025-06-17 20:23:29,37.0
2025-06-17 20:23:34,37.0
2025-06-17 20:23:35,36.0
2025-06-17 20:23:40,37.0
2025-06-17 20:23:40,36.0
2025-06-17 20:23:41,37.0
2025-06-17 20:23:42,37.0
2025-06-17 20:23:45,36.0
2025-06-17 20:23:47,36.0
2025-06-17 20:23:48,37.0
2025-06-17 20:23:50,36.0
2025-06-17 20:23:53,37.0
2025-06-17 20:23:55,36.0
2025-06-17 20:23:56,37.0
2025-06-17 20:23:57,36.0
2025-06-17 20:24:02,36.0
2025-06-17 20:24:03,37.0
2025-06-17 20:24:03,37.0
2025-06-17 20:24:08,37.0
2025-06-17 20:24:08,36.0
2025-06-17 20:24:10,37.0
2025-06-17 20:24:11,36.0
2025-06-17 20:24:13,36.0
2025-06-17 20:24:15,37.0
2025-06-17 20:24:18,37.0
2025-06-17 20:24:20,37.0
2025-06-17 20:24:21,36.0
2025-06-17 20:24:23,37.0
2025-06-17 20:24:25,36.0
2025-06-17 20:24:28,36.0
2025-06-17 20:24:30,37.0
2025-06-17 20:24:32,37.0
2025-06-17 20:24:33,37.0
2025-06-17 20:24:36,36.0
2025-06-17 20:24:43,37.0
2025-06-17 20:24:44,36.0
2025-06-17 20:32:57,45.0
2025-06-17 20:32:59,44.0
2025-06-17 20:33:02,44.0
2025-06-17 20:33:03,44.0
2025-06-17 20:33:05,44.0
2025-06-17 20:33:07,44.0
2025-06-17 20:33:09,44.0
2025-06-17 20:33:12,44.0
2025-06-17 20:33:13,44.0
2025-06-17 20:33:15,44.0
2025-06-17 20:33:17,44.0
2025-06-17 20:33:20,44.0
2025-06-17 20:33:21,44.0
2025-06-17 20:33:24,44.0
2025-06-17 20:33:26,44.0
2025-06-17 20:33:27,44.0
2025-06-17 20:33:30,43.0
2025-06-17 20:33:32,44.0
2025-06-17 20:33:33,45.0
2025-06-17 20:33:35,44.0
2025-06-17 20:33:38,43.0
2025-06-17 20:33:39,43.0
2025-06-17 20:33:41,43.0
2025-06-17 20:33:43,44.0
2025-06-17 20:33:45,44.0
2025-06-17 20:33:48,44.0
2025-06-17 20:33:49,44.0
2025-06-17 20:33:51,44.0
2025-06-17 20:33:54,44.0
2025-06-17 20:33:55,44.0
2025-06-17 20:33:57,43.0
2025-06-17 20:33:59,43.0
2025-06-17 20:34:01,44.0
2025-06-17 20:34:03,44.0
2025-06-17 20:34:05,43.0
2025-06-17 20:34:08,43.0
2025-06-17 20:34:09,43.0
2025-06-17 20:34:12,43.0
2025-06-17 20:34:14,43.0
2025-06-17 20:34:15,43.0
2025-06-17 20:34:18,44.0
2025-06-17 20:34:20,43.0
2025-06-17 20:34:22,43.0
2025-06-17 20:34:24,43.0
2025-06-17 20:34:26,43.0
2025-06-17 20:34:27,44.0
2025-06-17 20:34:29,43.0
2025-06-17 20:34:32,43.0
2025-06-17 20:34:33,43.0
2025-06-17 20:34:36,43.0
2025-06-17 20:34:37,43.0
2025-06-17 20:34:39,43.0
2025-06-17 20:34:41,43.0
2025-06-17 20:34:43,43.0
2025-06-17 20:34:45,43.0
2025-06-17 20:34:48,43.0
2025-06-17 20:34:49,43.0
2025-06-17 20:34:51,43.0
2025-06-17 20:34:54,43.0
2025-06-17 20:34:55,43.0
2025-06-17 20:34:58,43.0
2025-06-17 20:35:00,43.0
2025-06-17 20:35:01,43.0
2025-06-17 20:35:04,43.0
2025-06-17 20:35:05,43.0
2025-06-17 20:35:08,43.0
2025-06-17 20:35:09,43.0
2025-06-17 20:35:12,44.0
2025-06-17 20:35:13,43.0
2025-06-17 20:35:16,43.0
2025-06-17 20:35:18,43.0
2025-06-17 20:35:19,43.0
2025-06-17 20:35:21,43.0
2025-06-17 20:35:23,43.0
2025-06-17 20:35:25,43.0
2025-06-17 20:35:28,43.0
2025-06-17 20:35:29,43.0
2025-06-17 20:35:31,43.0
2025-06-17 20:35:33,43.0
2025-06-17 20:35:35,43.0
2025-06-17 20:35:38,43.0
2025-06-17 20:35:39,43.0
2025-06-17 20:35:41,43.0
2025-06-17 20:35:43,43.0
2025-06-17 20:35:46,42.0
2025-06-17 20:35:48,43.0
2025-06-17 20:35:50,43.0
2025-06-17 20:35:52,44.0
2025-06-17 20:35:53,43.0
2025-06-17 20:35:55,42.0
2025-06-17 20:35:57,42.0
2025-06-17 20:35:59,43.0
2025-06-17 20:36:02,43.0
2025-06-17 20:36:04,42.0
2025-06-17 20:36:06,43.0
2025-06-17 20:36:07,43.0
2025-06-17 20:36:10,43.0
2025-06-17 20:36:12,42.0
2025-06-17 20:36:14,42.0
2025-06-17 20:36:16,42.0
2025-06-17 20:36:18,43.0
2025-06-17 20:36:21,42.0
2025-06-17 20:36:22,42.0
2025-06-17 20:36:23,43.0
2025-06-17 20:36:26,42.0
2025-06-17 20:36:28,42.0
2025-06-17 20:36:30,43.0
2025-06-17 20:36:32,43.0
2025-06-17 20:36:34,42.0
2025-06-17 20:36:36,43.0
2025-06-17 20:36:38,43.0
2025-06-17 20:36:40,42.0
2025-06-17 20:36:42,43.0
2025-06-17 20:36:44,43.0
2025-06-17 20:36:47,42.0
2025-06-17 20:36:47,42.0
2025-06-17 20:36:50,43.0
2025-06-17 20:36:52,42.0
2025-06-17 20:36:54,43.0
2025-06-17 20:36:55,43.0
2025-06-17 20:36:58,43.0
2025-06-17 20:36:59,42.0
2025-06-17 20:37:02,42.0
2025-06-17 20:37:03,42.0
2025-06-17 20:37:06,43.0
2025-06-17 20:37:08,43.0
2025-06-17 20:37:09,43.0
2025-06-17 20:37:12,42.0
2025-06-17 20:37:13,42.0
2025-06-17 20:37:16,42.0
2025-06-17 20:37:17,43.0
2025-06-17 20:37:20,43.0
2025-06-17 20:37:22,42.0
2025-06-17 20:37:23,43.0
2025-06-17 20:37:26,42.0
2025-06-17 20:37:29,42.0
2025-06-17 20:37:31,43.0
2025-06-17 20:37:32,42.0
2025-06-17 20:37:34,43.0
2025-06-17 20:37:39,42.0
2025-06-17 20:37:39,43.0
2025-06-17 20:37:40,43.0
2025-06-17 20:37:42,42.0
2025-06-17 20:37:44,42.0
2025-06-17 20:37:48,42.0
2025-06-17 20:37:49,43.0
2025-06-17 20:37:56,43.0
2025-06-17 20:37:56,43.0
2025-06-17 20:37:57,42.0
2025-06-17 20:37:57,42.0
2025-06-17 20:37:58,43.0
2025-06-17 20:38:00,43.0
2025-06-17 20:38:02,42.0
2025-06-17 20:38:05,42.0
2025-06-17 20:38:09,42.0
2025-06-17 20:38:09,42.0
2025-06-17 20:38:11,42.0
2025-06-17 20:38:12,43.0
2025-06-17 20:38:14,42.0
2025-06-17 20:38:16,43.0
2025-06-17 20:38:18,42.0
2025-06-17 20:38:19,42.0
2025-06-17 20:38:22,42.0
2025-06-17 20:38:23,43.0
2025-06-17 20:38:25,42.0
2025-06-17 20:38:27,42.0
2025-06-17 20:38:30,42.0
2025-06-17 20:38:32,43.0
2025-06-17 20:38:34,43.0
2025-06-17 20:38:36,43.0
2025-06-17 20:38:37,42.0
2025-06-17 20:38:40,42.0
2025-06-17 20:38:41,43.0
2025-06-17 20:38:44,42.0
2025-06-17 20:38:46,42.0
2025-06-17 20:38:48,42.0
2025-06-17 20:38:50,42.0
2025-06-17 20:38:52,43.0
2025-06-17 20:38:53,42.0
2025-06-17 20:38:56,43.0
2025-06-17 20:38:58,43.0
2025-06-17 20:38:59,42.0
2025-06-17 20:39:02,42.0
2025-06-17 20:39:04,43.0
2025-06-17 20:39:06,42.0
2025-06-17 20:39:08,42.0
2025-06-17 20:39:10,42.0
2025-06-17 20:39:12,42.0
2025-06-17 20:39:14,42.0
2025-06-17 20:39:16,42.0
2025-06-17 20:39:18,42.0
2025-06-17 20:39:20,43.0
2025-06-17 20:39:22,42.0
2025-06-17 20:39:24,42.0
2025-06-17 20:39:27,42.0
2025-06-17 20:39:28,42.0
2025-06-17 20:39:32,42.0
2025-06-17 20:39:32,42.0
2025-06-17 20:39:34,42.0
2025-06-17 20:39:37,42.0
2025-06-17 20:39:38,42.0
2025-06-17 20:39:41,43.0
2025-06-17 20:39:42,42.0
2025-06-17 20:39:45,42.0
2025-06-17 20:39:46,42.0
2025-06-17 20:39:49,42.0
2025-06-17 20:39:51,42.0
2025-06-17 20:39:53,42.0
2025-06-17 20:39:55,42.0
2025-06-17 20:39:56,42.0
2025-06-17 20:39:58,42.0
2025-06-17 20:40:01,42.0
2025-06-17 20:40:02,42.0
2025-06-17 20:40:04,42.0
2025-06-17 20:40:06,42.0
2025-06-17 20:40:08,42.0
2025-06-17 20:40:10,42.0
2025-06-17 20:40:12,42.0
2025-06-17 20:40:14,42.0
2025-06-17 20:40:18,42.0
2025-06-17 20:40:18,41.0
2025-06-17 20:40:20,42.0
2025-06-17 20:40:22,42.0
2025-06-17 20:40:24,42.0
2025-06-17 20:40:26,42.0
2025-06-17 20:40:28,42.0
2025-06-17 20:40:30,42.0
2025-06-17 20:40:32,42.0
2025-06-17 20:40:34,42.0
2025-06-17 20:40:36,42.0
2025-06-17 20:40:38,42.0
2025-06-17 20:40:40,42.0
2025-06-17 20:40:42,43.0
2025-06-17 20:40:44,42.0
2025-06-17 20:40:46,42.0
2025-06-17 20:40:48,42.0
2025-06-17 20:40:50,42.0
2025-06-17 20:40:52,42.0
2025-06-17 20:40:54,42.0
2025-06-17 20:40:56,42.0
2025-06-17 20:40:58,42.0
2025-06-17 20:41:00,42.0
2025-06-17 20:41:02,42.0
2025-06-17 20:41:04,43.0
2025-06-17 20:41:06,42.0
2025-06-17 20:41:08,42.0
2025-06-17 20:41:11,42.0
2025-06-17 20:41:12,42.0
2025-06-17 20:41:15,43.0
2025-06-17 20:41:16,42.0
2025-06-17 20:41:18,42.0
2025-06-17 20:41:20,42.0
2025-06-17 20:41:22,42.0
2025-06-17 20:41:24,42.0
2025-06-17 20:41:26,41.0
2025-06-17 20:41:28,42.0
2025-06-17 20:41:30,42.0
2025-06-17 20:41:32,42.0
2025-06-17 20:41:34,42.0
2025-06-17 20:41:36,42.0
2025-06-17 20:41:38,42.0
2025-06-17 20:41:40,42.0
2025-06-17 20:41:42,42.0
2025-06-17 20:41:44,42.0
2025-06-17 20:41:46,42.0
2025-06-17 20:41:48,42.0
2025-06-17 20:41:50,42.0
2025-06-17 20:41:52,41.0
2025-06-17 20:41:54,42.0
2025-06-17 20:41:56,42.0
2025-06-17 20:41:58,42.0
2025-06-17 20:42:00,42.0
2025-06-17 20:42:02,42.0
2025-06-17 20:42:04,41.0
2025-06-17 20:42:06,42.0
2025-06-17 20:42:08,42.0
2025-06-17 20:42:10,42.0
2025-06-17 20:42:14,42.0
2025-06-17 20:42:14,42.0
2025-06-17 20:42:16,42.0
2025-06-17 20:42:18,42.0
