timestamp,humedad_suelo
2025-06-17 21:00:00,42.0
2025-06-17 21:00:02,42.0
2025-06-17 21:00:04,42.0
2025-06-17 21:00:06,42.0
2025-06-17 21:00:08,42.0
2025-06-17 21:00:12,43.0
2025-06-17 21:00:12,42.0
2025-06-17 21:00:15,42.0
2025-06-17 21:00:17,42.0
2025-06-17 21:00:18,42.0
2025-06-17 21:00:20,42.0
2025-06-17 21:00:22,42.0
2025-06-17 21:00:25,43.0
2025-06-17 21:00:27,42.0
2025-06-17 21:00:28,42.0
2025-06-17 21:00:30,42.0
2025-06-17 21:00:32,42.0
2025-06-17 21:00:34,42.0
2025-06-17 21:00:36,42.0
2025-06-17 21:00:38,42.0
2025-06-17 21:00:41,42.0
2025-06-17 21:00:42,42.0
2025-06-17 21:00:44,42.0
2025-06-17 21:00:46,42.0
2025-06-17 21:00:48,42.0
2025-06-17 21:00:50,42.0
2025-06-17 21:00:52,42.0
2025-06-17 21:00:55,42.0
2025-06-17 21:00:56,42.0
2025-06-17 21:00:58,42.0
2025-06-17 21:01:00,42.0
2025-06-17 21:01:02,42.0
2025-06-17 21:01:05,43.0
2025-06-17 21:01:06,42.0
2025-06-17 21:01:08,42.0
2025-06-17 21:01:10,42.0
2025-06-17 21:01:12,42.0
2025-06-17 21:01:14,42.0
2025-06-17 21:01:16,42.0
2025-06-17 21:01:19,42.0
2025-06-17 21:01:20,42.0
2025-06-17 21:01:22,42.0
2025-06-17 21:01:24,42.0
2025-06-17 21:01:26,42.0
2025-06-17 21:01:28,42.0
2025-06-17 21:01:32,42.0
2025-06-17 21:01:33,43.0
2025-06-17 21:01:34,42.0
2025-06-17 21:01:37,42.0
2025-06-17 21:01:42,42.0
2025-06-17 21:01:43,42.0
2025-06-17 21:01:43,42.0
2025-06-17 21:01:45,41.0
2025-06-17 21:01:47,42.0
2025-06-17 21:01:49,42.0
2025-06-17 21:01:50,42.0
2025-06-17 21:01:52,42.0
2025-06-17 21:01:54,42.0
2025-06-17 21:01:57,42.0
2025-06-17 21:01:59,42.0
2025-06-17 21:02:01,42.0
2025-06-17 21:02:02,42.0
2025-06-17 21:02:04,42.0
2025-06-17 21:02:06,42.0
2025-06-17 21:02:11,42.0
2025-06-17 21:02:11,42.0
2025-06-17 21:02:13,42.0
2025-06-17 21:02:16,42.0
2025-06-17 21:02:16,42.0
2025-06-17 21:02:18,42.0
2025-06-17 21:02:20,42.0
2025-06-17 21:02:24,42.0
2025-06-17 21:02:25,42.0
2025-06-17 21:02:30,42.0
2025-06-17 21:02:31,42.0
2025-06-17 21:02:33,42.0
2025-06-17 21:02:36,42.0
2025-06-17 21:02:36,42.0
2025-06-17 21:02:36,42.0
2025-06-17 21:02:39,43.0
2025-06-17 21:02:41,42.0
2025-06-17 21:02:42,42.0
2025-06-17 21:02:44,42.0
2025-06-17 21:02:47,42.0
2025-06-17 21:02:50,43.0
2025-06-17 21:02:51,42.0
2025-06-17 21:02:54,42.0
