timestamp,humedad_suelo
2025-06-17 19:19:56,36.0
2025-06-17 19:19:59,36.0
2025-06-17 19:20:01,36.0
2025-06-17 19:20:02,37.0
2025-06-17 19:20:05,36.0
2025-06-17 19:20:05,36.0
2025-06-17 19:20:09,36.0
2025-06-17 19:20:10,36.0
2025-06-17 19:20:13,36.0
2025-06-17 19:20:13,36.0
2025-06-17 19:20:16,36.0
2025-06-17 19:20:18,36.0
2025-06-17 19:20:21,36.0
2025-06-17 19:20:22,36.0
2025-06-17 19:20:25,36.0
2025-06-17 19:20:31,36.0
2025-06-17 19:20:31,36.0
2025-06-17 19:20:33,37.0
2025-06-17 19:20:37,36.0
2025-06-17 19:20:37,36.0
2025-06-17 19:20:45,36.0
2025-06-17 19:20:47,36.0
2025-06-17 19:20:49,36.0
2025-06-17 19:20:49,36.0
2025-06-17 19:20:49,37.0
2025-06-17 19:20:50,36.0
2025-06-17 19:20:50,36.0
2025-06-17 19:20:51,36.0
2025-06-17 19:20:53,37.0
2025-06-17 19:20:58,36.0
2025-06-17 19:20:58,36.0
2025-06-17 19:21:01,36.0
2025-06-17 19:21:03,36.0
2025-06-17 19:21:06,36.0
2025-06-17 19:21:06,37.0
2025-06-17 19:21:08,36.0
2025-06-17 19:21:15,36.0
2025-06-17 19:21:15,36.0
2025-06-17 19:21:16,36.0
2025-06-17 19:21:18,36.0
2025-06-17 19:21:19,36.0
2025-06-17 19:21:19,36.0
2025-06-17 19:21:21,36.0
2025-06-17 19:21:23,36.0
2025-06-17 19:21:26,36.0
2025-06-17 19:21:27,36.0
2025-06-17 19:21:29,36.0
2025-06-17 19:21:31,36.0
2025-06-17 19:21:33,36.0
2025-06-17 19:21:35,36.0
2025-06-17 19:21:37,36.0
2025-06-17 19:21:40,36.0
2025-06-17 19:21:41,36.0
2025-06-17 19:21:44,36.0
2025-06-17 19:21:45,36.0
2025-06-17 19:21:47,36.0
2025-06-17 19:21:49,36.0
2025-06-17 19:21:51,36.0
2025-06-17 19:21:54,36.0
2025-06-17 19:21:55,36.0
2025-06-17 19:21:58,36.0
2025-06-17 19:22:00,36.0
2025-06-17 19:22:02,36.0
2025-06-17 19:22:04,36.0
2025-06-17 19:22:06,36.0
2025-06-17 19:22:08,36.0
2025-06-17 19:22:10,36.0
2025-06-17 19:22:11,36.0
2025-06-17 19:22:14,36.0
2025-06-17 19:22:15,36.0
2025-06-17 19:22:17,36.0
2025-06-17 19:22:20,36.0
2025-06-17 19:22:21,36.0
2025-06-17 19:22:24,36.0
2025-06-17 19:22:25,36.0
2025-06-17 19:22:28,36.0
2025-06-17 19:22:29,36.0
2025-06-17 19:22:31,36.0
2025-06-17 19:22:34,36.0
2025-06-17 19:22:36,36.0
2025-06-17 19:22:37,36.0
2025-06-17 19:22:39,36.0
2025-06-17 19:22:42,36.0
2025-06-17 19:22:43,37.0
2025-06-17 19:22:46,36.0
2025-06-17 19:22:47,37.0
2025-06-17 19:22:50,36.0
2025-06-17 19:22:51,36.0
2025-06-17 19:22:53,36.0
2025-06-17 19:22:56,36.0
2025-06-17 19:22:57,36.0
2025-06-17 19:23:00,36.0
2025-06-17 19:23:02,36.0
2025-06-17 19:23:03,36.0
2025-06-17 19:23:06,36.0
2025-06-17 19:23:07,36.0
2025-06-17 19:23:09,36.0
2025-06-17 19:23:12,36.0
2025-06-17 19:23:15,36.0
2025-06-17 19:23:15,36.0
2025-06-17 19:23:18,36.0
2025-06-17 19:23:19,37.0
2025-06-17 19:23:22,36.0
2025-06-17 19:23:23,36.0
2025-06-17 19:23:26,36.0
2025-06-17 19:23:28,36.0
2025-06-17 19:23:30,36.0
2025-06-17 19:23:31,36.0
2025-06-17 19:23:34,36.0
2025-06-17 19:23:36,36.0
2025-06-17 19:23:38,36.0
2025-06-17 19:23:40,36.0
2025-06-17 19:23:41,36.0
2025-06-17 19:23:43,36.0
2025-06-17 19:23:45,36.0
2025-06-17 19:23:48,36.0
2025-06-17 19:23:49,36.0
2025-06-17 19:23:51,36.0
2025-06-17 19:23:53,36.0
2025-06-17 19:23:55,36.0
2025-06-17 19:23:58,36.0
2025-06-17 19:23:59,36.0
2025-06-17 19:24:01,36.0
2025-06-17 19:24:04,36.0
2025-06-17 19:24:05,36.0
2025-06-17 19:24:08,36.0
2025-06-17 19:24:10,36.0
2025-06-17 19:24:12,37.0
2025-06-17 19:24:14,36.0
2025-06-17 19:24:16,36.0
2025-06-17 19:24:18,36.0
2025-06-17 19:24:19,36.0
2025-06-17 19:24:22,36.0
2025-06-17 19:24:24,36.0
2025-06-17 19:24:25,36.0
2025-06-17 19:24:27,36.0
2025-06-17 19:24:29,36.0
2025-06-17 19:24:31,36.0
2025-06-17 19:24:34,36.0
2025-06-17 19:24:35,36.0
2025-06-17 19:24:37,36.0
2025-06-17 19:24:39,36.0
2025-06-17 19:24:43,36.0
2025-06-17 19:24:43,36.0
2025-06-17 19:24:45,36.0
2025-06-17 19:24:49,36.0
2025-06-17 19:24:50,36.0
2025-06-17 19:24:52,36.0
2025-06-17 19:24:54,36.0
2025-06-17 19:24:56,36.0
2025-06-17 19:24:58,37.0
2025-06-17 19:25:00,36.0
2025-06-17 19:25:01,36.0
2025-06-17 19:25:03,36.0
2025-06-17 19:25:05,36.0
2025-06-17 19:25:07,36.0
2025-06-17 19:25:09,36.0
2025-06-17 19:25:12,36.0
2025-06-17 19:25:14,36.0
2025-06-17 19:25:15,36.0
2025-06-17 19:25:18,36.0
2025-06-17 19:25:19,36.0
2025-06-17 19:25:22,36.0
2025-06-17 19:25:25,36.0
2025-06-17 19:25:26,36.0
2025-06-17 19:25:28,36.0
2025-06-17 19:25:30,37.0
2025-06-17 19:25:32,36.0
2025-06-17 19:25:34,36.0
2025-06-17 19:25:36,36.0
2025-06-17 19:25:38,36.0
2025-06-17 19:25:40,36.0
2025-06-17 19:25:42,36.0
2025-06-17 19:25:44,36.0
2025-06-17 19:25:46,36.0
2025-06-17 19:25:48,36.0
2025-06-17 19:25:50,36.0
2025-06-17 19:25:52,36.0
2025-06-17 19:25:54,36.0
2025-06-17 19:25:56,36.0
2025-06-17 19:25:57,36.0
2025-06-17 19:25:59,36.0
2025-06-17 19:26:01,36.0
2025-06-17 19:26:04,36.0
2025-06-17 19:26:05,36.0
2025-06-17 19:26:08,36.0
2025-06-17 19:26:09,36.0
2025-06-17 19:26:13,36.0
2025-06-17 19:26:13,36.0
2025-06-17 19:26:16,36.0
2025-06-17 19:26:18,36.0
2025-06-17 19:26:20,36.0
2025-06-17 19:26:22,36.0
2025-06-17 19:26:25,37.0
2025-06-17 19:26:25,36.0
2025-06-17 19:26:28,36.0
2025-06-17 19:26:31,36.0
2025-06-17 19:26:31,36.0
2025-06-17 19:26:36,36.0
2025-06-17 19:26:36,36.0
2025-06-17 19:26:39,36.0
2025-06-17 19:26:40,36.0
2025-06-17 19:26:42,36.0
2025-06-17 19:26:44,36.0
2025-06-17 19:26:46,36.0
2025-06-17 19:26:47,36.0
2025-06-17 19:26:50,36.0
2025-06-17 19:26:51,36.0
2025-06-17 19:26:53,37.0
2025-06-17 19:26:56,36.0
2025-06-17 19:26:58,36.0
2025-06-17 19:26:59,36.0
2025-06-17 19:27:02,36.0
2025-06-17 19:27:03,36.0
2025-06-17 19:27:06,36.0
2025-06-17 19:27:08,37.0
2025-06-17 19:27:09,36.0
2025-06-17 19:27:12,36.0
2025-06-17 19:27:14,36.0
2025-06-17 19:27:16,36.0
2025-06-17 19:27:18,36.0
2025-06-17 19:27:19,36.0
2025-06-17 19:27:22,36.0
2025-06-17 19:27:23,36.0
2025-06-17 19:27:26,36.0
2025-06-17 19:27:27,36.0
2025-06-17 19:27:30,36.0
2025-06-17 19:27:31,36.0
2025-06-17 19:27:34,36.0
2025-06-17 19:27:36,36.0
2025-06-17 19:27:37,36.0
2025-06-17 19:27:39,36.0
2025-06-17 19:27:42,36.0
2025-06-17 19:27:43,36.0
2025-06-17 19:27:45,36.0
2025-06-17 19:27:47,36.0
2025-06-17 19:27:50,36.0
2025-06-17 19:27:52,36.0
2025-06-17 19:27:54,36.0
2025-06-17 19:27:56,36.0
2025-06-17 19:27:58,36.0
2025-06-17 19:28:00,37.0
2025-06-17 19:28:01,36.0
2025-06-17 19:28:04,36.0
2025-06-17 19:28:06,36.0
2025-06-17 19:28:07,36.0
2025-06-17 19:28:10,36.0
2025-06-17 19:28:11,36.0
2025-06-17 19:28:13,36.0
2025-06-17 19:28:16,36.0
2025-06-17 19:28:17,36.0
2025-06-17 19:28:20,36.0
2025-06-17 19:28:22,36.0
2025-06-17 19:28:24,36.0
2025-06-17 19:28:25,36.0
2025-06-17 19:28:28,36.0
2025-06-17 19:28:30,37.0
2025-06-17 19:28:31,36.0
2025-06-17 19:28:34,36.0
2025-06-17 19:28:36,36.0
2025-06-17 19:28:38,36.0
2025-06-17 19:28:40,36.0
2025-06-17 19:28:42,36.0
2025-06-17 19:28:43,36.0
2025-06-17 19:28:46,36.0
2025-06-17 19:28:48,36.0
2025-06-17 19:28:49,36.0
2025-06-17 19:28:52,36.0
2025-06-17 19:28:54,36.0
2025-06-17 19:28:55,36.0
2025-06-17 19:28:58,36.0
2025-06-17 19:29:00,36.0
2025-06-17 19:29:01,36.0
2025-06-17 19:29:04,36.0
2025-06-17 19:29:05,36.0
2025-06-17 19:29:08,36.0
2025-06-17 19:29:09,36.0
2025-06-17 19:29:12,36.0
2025-06-17 19:29:13,36.0
2025-06-17 19:29:15,36.0
2025-06-17 19:29:18,36.0
2025-06-17 19:29:19,36.0
2025-06-17 19:29:22,36.0
2025-06-17 19:29:24,36.0
2025-06-17 19:29:25,36.0
2025-06-17 19:29:28,36.0
2025-06-17 19:29:29,36.0
2025-06-17 19:29:32,36.0
2025-06-17 19:29:33,36.0
2025-06-17 19:29:35,36.0
2025-06-17 19:29:38,36.0
2025-06-17 19:29:40,36.0
2025-06-17 19:29:41,36.0
2025-06-17 19:29:44,36.0
2025-06-17 19:29:46,36.0
2025-06-17 19:29:47,36.0
2025-06-17 19:29:50,36.0
2025-06-17 19:29:51,36.0
2025-06-17 19:29:53,36.0
2025-06-17 19:29:56,36.0
2025-06-17 19:29:58,36.0
2025-06-17 19:30:01,36.0
2025-06-17 19:30:03,36.0
2025-06-17 19:30:03,36.0
2025-06-17 19:30:06,36.0
2025-06-17 19:30:10,36.0
2025-06-17 19:30:10,36.0
2025-06-17 19:30:14,36.0
2025-06-17 19:30:14,36.0
2025-06-17 19:30:17,36.0
2025-06-17 19:30:18,36.0
2025-06-17 19:30:22,36.0
2025-06-17 19:30:22,37.0
2025-06-17 19:30:24,37.0
2025-06-17 19:30:27,36.0
2025-06-17 19:30:28,36.0
2025-06-17 19:30:30,36.0
2025-06-17 19:30:33,36.0
2025-06-17 19:30:35,36.0
2025-06-17 19:30:36,36.0
2025-06-17 19:30:38,36.0
2025-06-17 19:30:40,36.0
2025-06-17 19:30:42,36.0
2025-06-17 19:30:43,36.0
2025-06-17 19:30:46,36.0
2025-06-17 19:30:48,36.0
2025-06-17 19:30:50,36.0
2025-06-17 19:30:52,36.0
2025-06-17 19:30:54,36.0
2025-06-17 19:30:55,36.0
2025-06-17 19:30:58,36.0
2025-06-17 19:31:00,36.0
2025-06-17 19:31:02,36.0
2025-06-17 19:31:04,36.0
2025-06-17 19:31:06,36.0
2025-06-17 19:31:08,36.0
2025-06-17 19:31:10,36.0
2025-06-17 19:31:12,36.0
2025-06-17 19:31:14,36.0
2025-06-17 19:31:16,36.0
2025-06-17 19:31:18,36.0
2025-06-17 19:31:20,36.0
2025-06-17 19:31:22,36.0
2025-06-17 19:31:24,36.0
2025-06-17 19:31:26,36.0
2025-06-17 19:31:28,36.0
2025-06-17 19:31:30,36.0
2025-06-17 19:31:32,36.0
2025-06-17 19:31:34,36.0
2025-06-17 19:31:36,36.0
2025-06-17 19:31:38,37.0
2025-06-17 19:31:40,36.0
2025-06-17 19:31:42,36.0
2025-06-17 19:31:44,36.0
2025-06-17 19:31:46,36.0
2025-06-17 19:31:48,36.0
2025-06-17 19:31:49,36.0
2025-06-17 19:31:52,36.0
2025-06-17 19:31:54,36.0
2025-06-17 19:31:56,36.0
2025-06-17 19:31:58,36.0
2025-06-17 19:32:00,36.0
2025-06-17 19:32:02,36.0
2025-06-17 19:32:04,36.0
2025-06-17 19:32:06,36.0
2025-06-17 19:32:08,36.0
2025-06-17 19:32:10,36.0
2025-06-17 19:32:12,36.0
2025-06-17 19:32:14,36.0
2025-06-17 19:32:16,36.0
2025-06-17 19:32:18,36.0
2025-06-17 19:32:20,36.0
2025-06-17 19:32:22,36.0
2025-06-17 19:32:24,36.0
2025-06-17 19:32:26,36.0
2025-06-17 19:32:28,36.0
2025-06-17 19:32:30,36.0
2025-06-17 19:32:32,36.0
2025-06-17 19:32:34,36.0
2025-06-17 19:32:36,36.0
2025-06-17 19:32:38,37.0
2025-06-17 19:32:40,36.0
2025-06-17 19:32:42,36.0
2025-06-17 19:32:44,35.0
2025-06-17 19:32:46,36.0
2025-06-17 19:32:48,36.0
2025-06-17 19:32:50,36.0
2025-06-17 19:32:52,36.0
2025-06-17 19:32:54,36.0
2025-06-17 19:32:56,36.0
2025-06-17 19:32:58,36.0
2025-06-17 19:33:00,37.0
2025-06-17 19:33:02,36.0
2025-06-17 19:33:04,36.0
2025-06-17 19:33:06,36.0
2025-06-17 19:33:08,37.0
2025-06-17 19:33:10,36.0
2025-06-17 19:33:12,36.0
2025-06-17 19:33:14,36.0
2025-06-17 19:33:16,36.0
2025-06-17 19:33:18,36.0
2025-06-17 19:33:20,36.0
2025-06-17 19:33:22,37.0
2025-06-17 19:33:24,36.0
2025-06-17 19:33:26,36.0
2025-06-17 19:33:28,36.0
2025-06-17 19:33:30,36.0
2025-06-17 19:33:32,36.0
2025-06-17 19:33:34,36.0
2025-06-17 19:33:36,36.0
2025-06-17 19:33:38,36.0
2025-06-17 19:33:40,36.0
2025-06-17 19:33:42,36.0
2025-06-17 19:33:44,36.0
2025-06-17 19:33:46,36.0
2025-06-17 19:33:48,37.0
2025-06-17 19:33:50,36.0
2025-06-17 19:33:52,36.0
2025-06-17 19:33:54,36.0
2025-06-17 19:33:56,36.0
2025-06-17 19:33:58,36.0
2025-06-17 19:34:00,36.0
2025-06-17 19:34:02,36.0
2025-06-17 19:34:04,36.0
2025-06-17 19:34:06,37.0
2025-06-17 19:34:08,36.0
2025-06-17 19:34:10,36.0
2025-06-17 19:34:12,36.0
2025-06-17 19:34:14,36.0
2025-06-17 19:34:16,36.0
2025-06-17 19:34:18,37.0
2025-06-17 19:34:20,36.0
2025-06-17 19:34:22,36.0
2025-06-17 19:34:24,36.0
2025-06-17 19:34:26,36.0
2025-06-17 19:34:28,36.0
2025-06-17 19:34:30,36.0
2025-06-17 19:34:32,36.0
2025-06-17 19:34:34,36.0
2025-06-17 19:34:36,36.0
2025-06-17 19:34:38,36.0
2025-06-17 19:34:41,36.0
2025-06-17 19:34:47,36.0
2025-06-17 19:34:49,36.0
2025-06-17 19:34:50,37.0
2025-06-17 19:34:50,37.0
2025-06-17 19:34:51,36.0
2025-06-17 19:34:59,36.0
2025-06-17 19:34:59,36.0
2025-06-17 19:34:59,36.0
2025-06-17 19:34:59,36.0
2025-06-17 19:35:00,36.0
2025-06-17 19:35:03,36.0
2025-06-17 19:35:05,36.0
2025-06-17 19:35:08,36.0
2025-06-17 19:35:09,37.0
2025-06-17 19:35:10,36.0
2025-06-17 19:35:13,36.0
2025-06-17 19:35:15,36.0
2025-06-17 19:35:16,36.0
2025-06-17 19:35:18,36.0
2025-06-17 19:35:25,36.0
2025-06-17 19:35:28,36.0
2025-06-17 19:35:28,36.0
2025-06-17 19:35:29,36.0
2025-06-17 19:35:29,36.0
2025-06-17 19:35:30,36.0
2025-06-17 19:35:32,36.0
2025-06-17 19:35:35,36.0
2025-06-17 19:35:36,36.0
2025-06-17 19:35:38,36.0
2025-06-17 19:35:40,36.0
2025-06-17 19:35:43,36.0
2025-06-17 19:35:45,36.0
2025-06-17 19:35:46,36.0
2025-06-17 19:35:49,36.0
2025-06-17 19:35:50,36.0
2025-06-17 19:35:53,36.0
