timestamp,humedad_suelo
2025-06-18 06:00:00,49.0
2025-06-18 06:00:02,49.0
2025-06-18 06:00:04,49.0
2025-06-18 06:00:06,49.0
2025-06-18 06:00:08,49.0
2025-06-18 06:00:10,49.0
2025-06-18 06:00:12,49.0
2025-06-18 06:00:14,49.0
2025-06-18 06:00:17,49.0
2025-06-18 06:00:18,49.0
2025-06-18 06:00:21,49.0
2025-06-18 06:00:22,49.0
2025-06-18 06:00:24,49.0
2025-06-18 06:00:27,49.0
2025-06-18 06:00:29,49.0
2025-06-18 06:00:30,49.0
2025-06-18 06:00:32,49.0
2025-06-18 06:00:34,49.0
2025-06-18 06:00:36,49.0
2025-06-18 06:00:38,49.0
2025-06-18 06:00:40,49.0
2025-06-18 06:00:42,49.0
2025-06-18 06:00:45,49.0
2025-06-18 06:00:46,49.0
2025-06-18 06:00:48,49.0
2025-06-18 06:00:50,49.0
2025-06-18 06:00:52,49.0
2025-06-18 06:00:54,49.0
2025-06-18 06:00:56,49.0
2025-06-18 06:00:59,50.0
2025-06-18 06:01:00,49.0
2025-06-18 06:01:03,49.0
2025-06-18 06:01:04,49.0
2025-06-18 06:01:06,49.0
2025-06-18 06:01:08,49.0
2025-06-18 06:01:10,49.0
2025-06-18 06:01:12,49.0
2025-06-18 06:01:14,49.0
2025-06-18 06:01:16,49.0
2025-06-18 06:01:19,48.0
2025-06-18 06:01:20,49.0
2025-06-18 06:01:22,49.0
2025-06-18 06:01:24,49.0
2025-06-18 06:01:26,49.0
2025-06-18 06:01:28,49.0
2025-06-18 06:01:32,49.0
2025-06-18 06:01:33,49.0
2025-06-18 06:01:35,49.0
2025-06-18 06:01:37,49.0
2025-06-18 06:01:39,49.0
2025-06-18 06:01:41,49.0
2025-06-18 06:01:42,49.0
2025-06-18 06:01:44,49.0
2025-06-18 06:01:46,50.0
2025-06-18 06:01:48,49.0
2025-06-18 06:01:50,49.0
2025-06-18 06:01:52,49.0
2025-06-18 06:01:54,49.0
2025-06-18 06:01:57,49.0
2025-06-18 06:01:58,49.0
2025-06-18 06:02:00,49.0
2025-06-18 06:02:02,49.0
2025-06-18 06:02:05,49.0
2025-06-18 06:02:08,49.0
2025-06-18 06:02:08,49.0
2025-06-18 06:02:10,49.0
2025-06-18 06:02:12,49.0
2025-06-18 06:02:14,49.0
2025-06-18 06:02:16,49.0
