timestamp,humedad_ambiente
2025-06-17 17:00:03,58.7
2025-06-17 17:00:07,58.8
2025-06-17 17:00:10,58.8
2025-06-17 17:00:14,58.7
2025-06-17 17:02:06,57.9
2025-06-17 17:02:09,57.8
2025-06-17 17:02:12,57.8
2025-06-17 17:02:14,57.7
2025-06-17 17:02:17,57.7
2025-06-17 17:02:20,57.7
2025-06-17 17:02:23,57.8
2025-06-17 17:02:28,57.7
2025-06-17 17:02:31,57.7
2025-06-17 17:02:34,57.7
2025-06-17 17:02:39,57.7
2025-06-17 17:02:43,57.7
2025-06-17 17:02:47,57.8
2025-06-17 17:11:47,58.9
2025-06-17 17:11:51,58.9
2025-06-17 17:11:56,58.9
2025-06-17 17:12:01,58.9
2025-06-17 17:12:05,58.9
2025-06-17 17:12:10,58.9
2025-06-17 17:12:14,58.9
2025-06-17 17:12:19,58.9
2025-06-17 17:12:24,59.0
2025-06-17 17:12:29,58.9
2025-06-17 17:12:34,58.9
2025-06-17 17:12:38,59.0
2025-06-17 17:12:42,59.0
2025-06-17 17:12:46,58.9
2025-06-17 17:12:49,59.0
2025-06-17 17:12:49,59.0
2025-06-17 17:49:27,57.6
2025-06-17 17:49:28,57.5
2025-06-17 17:49:30,57.5
2025-06-17 17:49:32,57.5
2025-06-17 17:49:36,57.5
2025-06-17 17:49:37,57.5
2025-06-17 17:49:40,57.4
2025-06-17 17:49:40,57.4
2025-06-17 17:49:44,57.3
2025-06-17 17:49:50,57.3
2025-06-17 17:49:50,57.3
2025-06-17 17:49:58,57.3
2025-06-17 17:50:00,57.3
2025-06-17 17:50:02,57.3
2025-06-17 17:50:04,57.3
2025-06-17 17:50:04,57.3
2025-06-17 17:50:05,57.3
2025-06-17 17:50:05,57.3
2025-06-17 17:50:07,57.2
2025-06-17 17:50:07,57.2
2025-06-17 17:50:10,57.2
2025-06-17 17:50:14,57.2
2025-06-17 17:50:17,57.2
2025-06-17 17:50:19,57.1
2025-06-17 17:50:22,57.2
2025-06-17 17:50:23,57.3
2025-06-17 17:50:23,57.2
2025-06-17 17:50:24,57.2
2025-06-17 17:50:26,57.3
2025-06-17 17:50:27,57.3
2025-06-17 17:50:32,57.2
2025-06-17 17:50:34,57.3
2025-06-17 17:50:35,57.3
