timestamp,humedad_ambiente
2025-06-18 05:26:33,52.7
2025-06-18 05:26:36,52.6
2025-06-18 05:26:37,52.6
2025-06-18 05:26:39,52.6
2025-06-18 05:26:41,52.6
2025-06-18 05:26:43,52.6
2025-06-18 05:26:45,52.8
2025-06-18 05:26:47,52.7
2025-06-18 05:26:49,52.7
2025-06-18 05:26:51,52.7
2025-06-18 05:26:52,52.7
2025-06-18 05:26:55,52.7
2025-06-18 05:26:57,52.8
2025-06-18 05:26:58,52.8
2025-06-18 05:27:01,52.7
2025-06-18 05:27:02,52.7
2025-06-18 05:27:05,52.7
2025-06-18 05:27:06,52.7
2025-06-18 05:27:09,52.7
2025-06-18 05:27:11,52.7
2025-06-18 05:27:13,52.7
2025-06-18 05:27:15,52.6
2025-06-18 05:27:17,52.6
2025-06-18 05:27:19,52.7
2025-06-18 05:27:21,52.6
2025-06-18 05:27:23,52.7
2025-06-18 05:27:25,52.6
2025-06-18 05:27:27,52.7
2025-06-18 05:27:29,52.6
2025-06-18 05:27:31,52.7
2025-06-18 05:27:33,52.7
2025-06-18 05:27:35,52.6
2025-06-18 05:27:37,52.6
2025-06-18 05:27:39,52.6
2025-06-18 05:27:41,52.6
2025-06-18 05:27:44,52.6
2025-06-18 05:27:45,52.5
2025-06-18 05:27:47,52.6
2025-06-18 05:27:49,52.6
2025-06-18 05:27:50,52.6
2025-06-18 05:27:53,52.5
2025-06-18 05:27:55,52.6
2025-06-18 05:27:56,52.6
2025-06-18 05:27:59,52.6
2025-06-18 05:28:01,52.6
2025-06-18 05:28:03,52.6
2025-06-18 05:28:05,52.6
2025-06-18 05:28:07,52.5
2025-06-18 05:28:09,52.6
2025-06-18 05:28:11,52.6
2025-06-18 05:28:13,52.6
2025-06-18 05:28:15,52.6
2025-06-18 05:28:17,52.7
2025-06-18 05:28:19,52.6
2025-06-18 05:28:21,52.6
2025-06-18 05:28:23,52.6
2025-06-18 05:28:26,52.6
2025-06-18 05:28:28,52.6
2025-06-18 05:28:30,52.6
