timestamp,humedad_ambiente
2025-06-17 20:23:08,62.4
2025-06-17 20:23:11,62.4
2025-06-17 20:23:11,62.5
2025-06-17 20:23:14,62.6
2025-06-17 20:23:16,62.5
2025-06-17 20:23:18,62.6
2025-06-17 20:23:20,62.6
2025-06-17 20:23:22,62.7
2025-06-17 20:23:24,62.7
2025-06-17 20:23:26,62.7
2025-06-17 20:23:28,62.8
2025-06-17 20:23:29,63.0
2025-06-17 20:23:34,63.0
2025-06-17 20:23:35,63.0
2025-06-17 20:23:40,63.1
2025-06-17 20:23:40,63.2
2025-06-17 20:23:41,63.2
2025-06-17 20:23:42,63.3
2025-06-17 20:23:45,63.3
2025-06-17 20:23:47,63.4
2025-06-17 20:23:48,63.4
2025-06-17 20:23:50,63.4
2025-06-17 20:23:53,63.5
2025-06-17 20:23:55,63.5
2025-06-17 20:23:56,63.5
2025-06-17 20:23:57,63.5
2025-06-17 20:24:02,63.5
2025-06-17 20:24:03,63.5
2025-06-17 20:24:03,63.5
2025-06-17 20:24:08,63.4
2025-06-17 20:24:08,63.4
2025-06-17 20:24:10,63.4
2025-06-17 20:24:11,63.4
2025-06-17 20:24:13,63.4
2025-06-17 20:24:15,63.4
2025-06-17 20:24:18,63.3
2025-06-17 20:24:20,63.3
2025-06-17 20:24:21,63.3
2025-06-17 20:24:23,63.2
2025-06-17 20:24:25,63.2
2025-06-17 20:24:28,63.2
2025-06-17 20:24:30,63.1
2025-06-17 20:24:32,63.1
2025-06-17 20:24:33,63.1
2025-06-17 20:24:36,63.0
2025-06-17 20:24:43,63.0
2025-06-17 20:24:44,63.0
2025-06-17 20:32:57,78.4
2025-06-17 20:32:59,78.3
2025-06-17 20:33:02,78.4
2025-06-17 20:33:03,78.3
2025-06-17 20:33:05,78.3
2025-06-17 20:33:07,78.2
2025-06-17 20:33:09,78.2
2025-06-17 20:33:12,78.2
2025-06-17 20:33:13,78.2
2025-06-17 20:33:15,78.1
2025-06-17 20:33:17,78.2
2025-06-17 20:33:20,78.1
2025-06-17 20:33:21,78.0
2025-06-17 20:33:24,78.0
2025-06-17 20:33:26,78.0
2025-06-17 20:33:27,77.9
2025-06-17 20:33:30,77.9
2025-06-17 20:33:32,77.8
2025-06-17 20:33:33,77.8
2025-06-17 20:33:35,77.8
2025-06-17 20:33:38,77.7
2025-06-17 20:33:39,77.6
2025-06-17 20:33:41,77.5
2025-06-17 20:33:43,77.5
2025-06-17 20:33:45,77.4
2025-06-17 20:33:48,77.5
2025-06-17 20:33:49,77.4
2025-06-17 20:33:51,77.4
2025-06-17 20:33:54,77.2
2025-06-17 20:33:55,77.2
2025-06-17 20:33:57,77.1
2025-06-17 20:33:59,77.1
2025-06-17 20:34:01,77.1
2025-06-17 20:34:03,77.0
2025-06-17 20:34:05,77.0
2025-06-17 20:34:08,76.9
2025-06-17 20:34:09,76.9
2025-06-17 20:34:12,76.8
2025-06-17 20:34:14,76.7
2025-06-17 20:34:15,76.7
2025-06-17 20:34:18,76.7
2025-06-17 20:34:20,76.6
2025-06-17 20:34:22,76.6
2025-06-17 20:34:24,76.5
2025-06-17 20:34:26,76.4
2025-06-17 20:34:27,76.4
2025-06-17 20:34:29,76.3
2025-06-17 20:34:32,76.4
2025-06-17 20:34:33,76.2
2025-06-17 20:34:36,76.2
2025-06-17 20:34:37,76.2
2025-06-17 20:34:39,76.1
2025-06-17 20:34:41,76.1
2025-06-17 20:34:43,76.0
2025-06-17 20:34:45,75.9
2025-06-17 20:34:48,75.9
2025-06-17 20:34:49,75.8
2025-06-17 20:34:51,75.8
2025-06-17 20:34:54,75.7
2025-06-17 20:34:55,75.7
2025-06-17 20:34:58,75.7
2025-06-17 20:35:00,75.6
2025-06-17 20:35:01,75.5
2025-06-17 20:35:04,75.5
2025-06-17 20:35:05,75.5
2025-06-17 20:35:08,75.4
2025-06-17 20:35:09,75.4
2025-06-17 20:35:12,75.3
2025-06-17 20:35:13,75.3
2025-06-17 20:35:16,75.2
2025-06-17 20:35:18,75.2
2025-06-17 20:35:19,75.2
2025-06-17 20:35:21,75.1
2025-06-17 20:35:23,75.0
2025-06-17 20:35:25,75.0
2025-06-17 20:35:28,74.9
2025-06-17 20:35:29,74.9
2025-06-17 20:35:31,74.8
2025-06-17 20:35:33,74.8
2025-06-17 20:35:35,74.7
2025-06-17 20:35:38,74.7
2025-06-17 20:35:39,74.6
2025-06-17 20:35:41,74.5
2025-06-17 20:35:43,74.5
2025-06-17 20:35:46,74.5
2025-06-17 20:35:48,74.4
2025-06-17 20:35:50,74.4
2025-06-17 20:35:52,74.3
2025-06-17 20:35:53,74.2
