timestamp,humedad_ambiente
2025-06-17 18:04:10,57.8
2025-06-17 18:04:12,57.9
2025-06-17 18:04:14,58.0
2025-06-17 18:04:16,58.0
2025-06-17 18:04:18,58.1
2025-06-17 18:04:21,58.1
2025-06-17 18:04:22,58.1
2025-06-17 18:04:24,58.1
2025-06-17 18:04:26,58.3
2025-06-17 18:04:28,58.2
2025-06-17 18:04:30,58.2
2025-06-17 18:04:32,58.3
2025-06-17 18:04:35,58.3
2025-06-17 18:04:37,58.4
2025-06-17 18:04:38,58.3
2025-06-17 18:04:41,58.3
2025-06-17 18:04:42,58.2
2025-06-17 18:04:44,58.3
2025-06-17 18:04:54,58.5
2025-06-17 18:04:55,58.4
2025-06-17 18:04:56,58.5
2025-06-17 18:04:57,58.5
2025-06-17 18:04:57,58.6
2025-06-17 18:04:58,58.6
2025-06-17 18:05:00,58.6
2025-06-17 18:05:00,58.6
2025-06-17 18:05:02,58.7
2025-06-17 18:05:04,58.7
2025-06-17 18:05:07,58.7
2025-06-17 18:05:09,58.6
2025-06-17 18:05:11,58.7
2025-06-17 18:05:12,58.6
2025-06-17 18:05:14,58.7
2025-06-17 18:05:16,58.7
2025-06-17 18:05:18,58.6
2025-06-17 18:05:20,58.6
2025-06-17 18:05:23,58.6
2025-06-17 18:05:24,58.6
2025-06-17 18:05:26,58.5
2025-06-17 18:05:29,58.5
2025-06-17 18:05:31,58.5
2025-06-17 18:05:34,58.5
2025-06-17 18:05:35,58.4
2025-06-17 18:05:36,58.5
2025-06-17 18:05:38,58.5
2025-06-17 18:05:40,58.4
2025-06-17 18:05:42,58.4
2025-06-17 18:05:44,58.4
2025-06-17 18:05:46,58.4
2025-06-17 18:05:48,58.4
2025-06-17 18:05:51,58.3
2025-06-17 18:05:52,58.3
2025-06-17 18:05:54,58.3
2025-06-17 18:05:56,58.3
2025-06-17 18:05:58,58.3
2025-06-17 18:06:00,58.3
2025-06-17 18:06:02,58.4
2025-06-17 18:06:04,58.4
2025-06-17 18:06:06,58.4
2025-06-17 18:06:09,58.3
2025-06-17 18:06:10,58.5
2025-06-17 18:06:13,58.4
2025-06-17 18:06:16,58.5
2025-06-17 18:06:16,58.5
2025-06-17 18:06:19,58.5
2025-06-17 18:06:23,58.4
2025-06-17 18:06:26,58.4
2025-06-17 18:06:28,58.4
2025-06-17 18:06:29,58.4
2025-06-17 18:06:29,58.4
2025-06-17 18:06:37,58.3
2025-06-17 18:06:38,58.3
2025-06-17 18:06:44,58.3
2025-06-17 18:06:44,58.2
2025-06-17 18:06:44,58.2
2025-06-17 18:06:44,58.1
2025-06-17 18:06:48,58.1
2025-06-17 18:06:49,58.0
2025-06-17 18:06:50,58.0
2025-06-17 18:06:52,57.9
2025-06-17 18:06:56,57.9
2025-06-17 18:06:58,57.9
2025-06-17 18:06:58,57.8
2025-06-17 18:07:10,57.8
2025-06-17 18:07:11,57.9
2025-06-17 18:07:14,57.8
2025-06-17 18:07:15,57.8
2025-06-17 18:07:15,57.8
2025-06-17 18:07:16,57.7
2025-06-17 18:07:17,57.7
2025-06-17 18:07:20,57.8
2025-06-17 18:07:20,57.8
2025-06-17 18:07:22,57.9
2025-06-17 18:07:25,57.8
2025-06-17 18:07:27,57.9
2025-06-17 18:07:29,57.9
2025-06-17 18:07:30,57.9
2025-06-17 18:07:34,57.9
2025-06-17 18:07:35,57.9
2025-06-17 18:07:37,57.9
2025-06-17 18:07:38,57.9
2025-06-17 18:07:42,57.8
2025-06-17 18:07:43,57.8
2025-06-17 18:07:46,57.9
2025-06-17 18:07:49,57.8
2025-06-17 18:07:49,58.0
2025-06-17 18:07:54,57.9
2025-06-17 18:07:55,58.0
2025-06-17 18:07:56,58.0
2025-06-17 18:07:57,58.0
2025-06-17 18:07:58,58.0
2025-06-17 18:08:00,57.9
2025-06-17 18:08:02,58.0
2025-06-17 18:08:05,57.9
2025-06-17 18:08:06,57.9
2025-06-17 18:08:19,57.9
2025-06-17 18:08:26,57.8
2025-06-17 18:08:26,57.8
2025-06-17 18:08:27,57.7
2025-06-17 18:08:27,57.7
2025-06-17 18:08:28,57.6
2025-06-17 18:08:29,57.6
2025-06-17 18:08:31,57.6
2025-06-17 18:08:33,57.5
2025-06-17 18:08:35,57.5
2025-06-17 18:08:38,57.4
2025-06-17 18:08:39,57.5
2025-06-17 18:08:40,57.4
2025-06-17 18:08:42,57.5
2025-06-17 18:08:46,57.6
2025-06-17 18:08:48,57.7
2025-06-17 18:08:48,57.7
2025-06-17 18:08:51,57.8
2025-06-17 18:08:52,57.9
2025-06-17 18:08:54,57.9
2025-06-17 18:15:50,57.8
2025-06-17 18:15:59,57.9
2025-06-17 18:16:01,57.9
2025-06-17 18:25:49,59.6
2025-06-17 18:25:52,59.6
2025-06-17 18:25:54,59.5
2025-06-17 18:25:55,59.5
2025-06-17 18:25:57,59.6
2025-06-17 18:26:02,59.5
2025-06-17 18:26:04,59.4
2025-06-17 18:26:05,59.4
2025-06-17 18:26:09,59.4
2025-06-17 18:26:09,59.4
2025-06-17 18:26:11,59.2
2025-06-17 18:26:14,59.3
2025-06-17 18:26:17,59.3
2025-06-17 18:26:21,59.3
2025-06-17 18:26:25,59.4
2025-06-17 18:26:25,59.3
2025-06-17 18:26:26,59.3
2025-06-17 18:26:26,59.3
2025-06-17 18:26:27,59.2
2025-06-17 18:26:34,59.2
2025-06-17 18:26:36,59.2
2025-06-17 18:26:37,59.1
2025-06-17 18:26:42,59.1
2025-06-17 18:26:42,59.2
2025-06-17 18:26:42,59.1
2025-06-17 18:26:45,59.0
2025-06-17 18:26:45,59.1
2025-06-17 18:29:37,59.6
2025-06-17 18:29:40,59.5
2025-06-17 18:29:42,59.5
2025-06-17 18:29:44,59.6
2025-06-17 18:29:46,59.5
2025-06-17 18:29:48,59.5
2025-06-17 18:29:50,59.6
2025-06-17 18:29:54,59.5
2025-06-17 18:29:54,59.6
2025-06-17 18:29:58,59.6
2025-06-17 18:29:58,59.5
2025-06-17 18:30:01,59.5
2025-06-17 18:30:07,59.5
2025-06-17 18:30:08,59.5
2025-06-17 18:30:08,59.5
2025-06-17 18:30:09,59.6
2025-06-17 18:30:10,59.6
2025-06-17 18:30:11,59.7
2025-06-17 18:30:15,59.8
2025-06-17 18:30:16,59.8
2025-06-17 18:30:18,59.8
2025-06-17 18:30:19,59.9
2025-06-17 18:30:21,59.8
2025-06-17 18:30:23,59.9
2025-06-17 18:30:25,59.9
2025-06-17 18:30:28,60.0
2025-06-17 18:30:31,60.0
2025-06-17 18:30:32,60.1
2025-06-17 18:30:33,60.0
2025-06-17 18:30:38,60.1
2025-06-17 18:30:38,60.2
2025-06-17 18:30:44,60.3
2025-06-17 18:30:48,60.4
2025-06-17 18:30:50,60.2
2025-06-17 18:30:51,60.3
2025-06-17 18:30:54,60.3
2025-06-17 18:30:58,60.4
2025-06-17 18:30:58,60.4
2025-06-17 18:31:02,60.4
2025-06-17 18:31:02,60.4
2025-06-17 18:31:05,60.4
2025-06-17 18:31:05,60.4
2025-06-17 18:31:14,60.3
2025-06-17 18:31:14,60.3
2025-06-17 18:31:14,60.3
2025-06-17 18:31:14,60.3
2025-06-17 18:31:15,60.3
2025-06-17 18:31:15,60.3
2025-06-17 18:31:17,60.3
2025-06-17 18:31:19,60.3
2025-06-17 18:31:22,60.3
2025-06-17 18:31:23,60.3
2025-06-17 18:31:26,60.4
2025-06-17 18:31:28,60.4
2025-06-17 18:31:30,60.5
2025-06-17 18:31:32,60.5
2025-06-17 18:31:34,60.6
2025-06-17 18:31:36,60.5
2025-06-17 18:31:37,60.6
2025-06-17 18:31:41,60.6
2025-06-17 18:31:42,60.6
2025-06-17 18:31:44,60.6
2025-06-17 18:31:45,60.6
2025-06-17 18:31:48,60.6
2025-06-17 18:31:49,60.6
2025-06-17 18:31:52,60.6
2025-06-17 18:31:53,60.6
2025-06-17 18:31:56,60.6
2025-06-17 18:31:58,60.5
2025-06-17 18:32:03,60.6
2025-06-17 18:32:03,60.4
2025-06-17 18:32:05,60.5
2025-06-17 18:32:06,60.5
2025-06-17 18:32:07,60.3
2025-06-17 18:32:09,60.3
2025-06-17 18:32:11,60.2
2025-06-17 18:32:13,60.2
2025-06-17 18:32:17,60.2
2025-06-17 18:32:18,60.2
2025-06-17 18:32:25,60.1
2025-06-17 18:32:25,60.0
2025-06-17 18:32:26,60.0
2025-06-17 18:32:31,59.9
2025-06-17 18:32:37,60.0
2025-06-17 18:32:43,59.9
2025-06-17 18:32:44,59.8
2025-06-17 18:32:45,59.8
2025-06-17 18:32:45,59.6
2025-06-17 18:32:48,59.5
2025-06-17 18:32:48,59.6
2025-06-17 18:32:50,59.6
2025-06-17 18:32:51,59.6
2025-06-17 18:32:52,59.7
2025-06-17 18:32:54,59.6
2025-06-17 18:32:56,59.7
2025-06-17 18:32:58,59.7
