timestamp,humedad_ambiente
2025-06-18 02:04:01,56.7
2025-06-18 02:04:03,56.7
2025-06-18 02:04:05,56.8
2025-06-18 02:04:07,56.7
2025-06-18 02:04:09,56.7
2025-06-18 02:04:11,56.7
2025-06-18 02:04:13,56.7
2025-06-18 02:04:15,56.7
2025-06-18 02:04:17,56.7
2025-06-18 02:04:19,56.7
2025-06-18 02:04:21,56.7
2025-06-18 02:04:23,56.7
2025-06-18 02:04:25,56.7
2025-06-18 02:04:27,56.7
2025-06-18 02:04:29,56.7
2025-06-18 02:04:31,56.7
2025-06-18 02:04:33,56.6
2025-06-18 02:04:35,56.6
2025-06-18 02:04:37,56.7
2025-06-18 02:04:39,56.6
2025-06-18 02:04:41,56.6
2025-06-18 02:04:43,56.6
2025-06-18 02:04:45,56.6
2025-06-18 02:04:47,56.7
2025-06-18 02:04:49,56.6
2025-06-18 02:04:51,56.7
2025-06-18 02:04:53,56.6
2025-06-18 02:04:55,56.6
2025-06-18 02:04:57,56.6
2025-06-18 02:04:59,56.6
2025-06-18 02:05:01,56.7
2025-06-18 02:05:03,56.6
2025-06-18 02:05:05,56.7
2025-06-18 02:05:07,56.5
2025-06-18 02:05:09,56.7
2025-06-18 02:05:11,56.6
2025-06-18 02:05:13,56.6
2025-06-18 02:05:15,56.6
2025-06-18 02:05:17,56.6
2025-06-18 02:05:19,56.5
2025-06-18 02:05:21,56.6
2025-06-18 02:05:23,56.6
2025-06-18 02:05:25,56.5
2025-06-18 02:05:27,56.4
2025-06-18 02:05:29,56.5
2025-06-18 02:05:31,56.5
2025-06-18 02:05:33,56.5
2025-06-18 02:05:35,56.5
2025-06-18 02:05:37,56.5
2025-06-18 02:05:39,56.6
2025-06-18 02:05:41,56.5
2025-06-18 02:05:43,56.6
2025-06-18 02:05:45,56.5
2025-06-18 02:05:47,56.4
2025-06-18 02:05:53,56.5
2025-06-18 02:05:54,56.5
2025-06-18 02:05:56,56.4
2025-06-18 02:05:56,56.5
2025-06-18 02:05:57,56.4
2025-06-18 02:06:01,56.5
2025-06-18 02:06:01,56.5
2025-06-18 02:06:03,56.5
2025-06-18 02:06:07,56.5
2025-06-18 02:06:08,56.4
2025-06-18 02:06:11,56.5
2025-06-18 02:06:11,56.4
2025-06-18 02:06:16,56.4
2025-06-18 02:06:16,56.3
2025-06-18 02:06:24,56.4
2025-06-18 02:06:24,56.3
2025-06-18 02:06:26,56.3
2025-06-18 02:06:26,56.3
2025-06-18 02:06:27,56.3
2025-06-18 02:06:27,56.2
2025-06-18 02:06:34,56.2
2025-06-18 02:06:34,56.1
2025-06-18 02:06:34,55.9
2025-06-18 02:06:35,55.9
2025-06-18 02:06:37,55.8
2025-06-18 02:06:40,55.8
2025-06-18 02:06:49,55.7
2025-06-18 02:06:52,55.7
2025-06-18 02:06:52,55.7
2025-06-18 02:06:52,55.6
2025-06-18 02:06:52,55.5
2025-06-18 02:06:53,55.4
2025-06-18 02:06:56,55.5
2025-06-18 02:06:58,55.4
2025-06-18 02:06:59,55.3
2025-06-18 02:07:01,55.3
2025-06-18 02:07:03,55.3
2025-06-18 02:07:05,55.2
2025-06-18 02:07:07,55.2
2025-06-18 02:07:10,55.1
2025-06-18 02:07:11,55.0
2025-06-18 02:07:14,55.0
2025-06-18 02:07:16,55.0
2025-06-18 02:07:17,55.0
2025-06-18 02:07:19,55.0
2025-06-18 02:07:22,54.9
2025-06-18 02:07:23,54.9
2025-06-18 02:07:26,54.8
2025-06-18 02:07:27,54.8
2025-06-18 02:07:29,54.8
2025-06-18 02:07:32,54.7
2025-06-18 02:07:34,54.7
2025-06-18 02:07:38,54.6
2025-06-18 02:07:38,54.6
2025-06-18 02:07:40,54.6
2025-06-18 02:07:42,54.6
2025-06-18 02:07:43,54.6
2025-06-18 02:07:45,54.5
2025-06-18 02:07:49,54.6
2025-06-18 02:07:49,54.5
2025-06-18 02:07:51,54.5
2025-06-18 02:07:53,54.5
2025-06-18 02:07:57,54.5
2025-06-18 02:07:59,54.5
2025-06-18 02:08:02,54.5
2025-06-18 02:08:03,54.5
2025-06-18 02:08:05,54.4
2025-06-18 02:08:05,54.4
2025-06-18 02:08:09,54.4
2025-06-18 02:08:12,54.4
2025-06-18 02:08:12,54.3
2025-06-18 02:08:15,54.4
2025-06-18 02:08:17,54.4
2025-06-18 02:08:19,54.3
2025-06-18 02:08:21,54.4
2025-06-18 02:08:22,54.3
2025-06-18 02:08:23,54.4
2025-06-18 02:08:27,54.3
2025-06-18 02:08:31,54.4
2025-06-18 02:08:31,54.3
2025-06-18 02:08:34,54.3
2025-06-18 02:08:37,54.4
2025-06-18 02:08:37,54.3
2025-06-18 02:08:39,54.3
2025-06-18 02:08:39,54.3
2025-06-18 02:08:41,54.3
2025-06-18 02:08:45,54.3
2025-06-18 02:08:46,54.3
2025-06-18 02:08:49,54.2
2025-06-18 02:08:49,54.3
2025-06-18 02:08:52,54.2
2025-06-18 02:08:54,54.2
2025-06-18 02:08:55,54.2
2025-06-18 02:08:58,54.2
2025-06-18 02:09:00,54.1
2025-06-18 02:09:02,54.1
2025-06-18 02:09:03,54.2
2025-06-18 02:09:05,54.1
2025-06-18 02:09:07,54.1
2025-06-18 02:09:09,54.1
2025-06-18 02:09:11,54.1
2025-06-18 02:09:15,54.0
2025-06-18 02:09:16,54.1
2025-06-18 02:09:18,54.1
2025-06-18 02:09:20,54.1
2025-06-18 02:09:22,54.1
2025-06-18 02:09:25,54.1
2025-06-18 02:09:27,54.1
2025-06-18 02:09:30,54.1
2025-06-18 02:09:33,54.1
2025-06-18 02:09:33,54.1
2025-06-18 02:09:35,54.1
2025-06-18 02:09:37,54.2
2025-06-18 02:09:39,54.2
2025-06-18 02:09:39,54.1
2025-06-18 02:09:41,54.1
2025-06-18 02:09:44,54.2
2025-06-18 02:09:46,54.2
2025-06-18 02:09:48,54.2
2025-06-18 02:09:50,54.3
2025-06-18 02:09:51,54.4
2025-06-18 02:09:53,54.3
2025-06-18 02:09:55,54.4
2025-06-18 02:09:58,54.4
2025-06-18 02:10:01,54.4
2025-06-18 02:10:03,54.4
2025-06-18 02:10:03,54.5
2025-06-18 02:10:06,54.4
2025-06-18 02:10:07,54.4
2025-06-18 02:10:10,54.5
2025-06-18 02:10:11,54.4
2025-06-18 02:10:13,54.4
2025-06-18 02:10:15,54.5
2025-06-18 02:10:18,54.3
2025-06-18 02:10:19,54.4
2025-06-18 02:10:22,54.4
2025-06-18 02:10:24,54.3
2025-06-18 02:10:26,54.3
2025-06-18 02:10:29,54.3
2025-06-18 02:10:29,54.3
2025-06-18 02:10:31,54.3
2025-06-18 02:10:34,54.3
2025-06-18 02:10:35,54.3
2025-06-18 02:10:37,54.2
2025-06-18 02:10:39,54.3
2025-06-18 02:10:42,54.2
2025-06-18 02:10:45,54.2
2025-06-18 02:10:45,54.2
2025-06-18 02:10:49,54.2
2025-06-18 02:10:49,54.1
2025-06-18 02:10:51,54.1
2025-06-18 02:10:54,54.1
2025-06-18 02:10:55,54.1
2025-06-18 02:10:57,54.1
2025-06-18 02:10:59,54.1
2025-06-18 02:11:02,54.1
2025-06-18 02:11:04,54.0
2025-06-18 02:11:05,54.1
2025-06-18 02:11:08,54.0
2025-06-18 02:11:09,54.0
2025-06-18 02:11:12,54.0
2025-06-18 02:11:14,53.9
2025-06-18 02:11:16,54.0
2025-06-18 02:11:18,54.0
2025-06-18 02:11:20,54.0
2025-06-18 02:11:22,54.0
2025-06-18 02:11:23,54.1
2025-06-18 02:11:25,54.1
2025-06-18 02:11:32,54.1
2025-06-18 02:11:32,54.1
2025-06-18 02:11:33,54.0
2025-06-18 02:11:34,54.1
2025-06-18 02:11:36,54.0
2025-06-18 02:11:40,54.1
2025-06-18 02:11:40,54.1
2025-06-18 02:11:41,54.0
2025-06-18 02:11:44,54.1
2025-06-18 02:11:46,54.1
2025-06-18 02:11:47,54.1
2025-06-18 02:11:49,54.1
2025-06-18 02:11:51,54.1
2025-06-18 02:11:55,54.2
2025-06-18 02:11:55,54.2
2025-06-18 02:11:57,54.2
2025-06-18 02:11:59,54.3
2025-06-18 02:12:01,54.3
2025-06-18 02:12:04,54.3
2025-06-18 02:12:06,54.4
2025-06-18 02:12:07,54.4
2025-06-18 02:12:09,54.4
2025-06-18 02:12:13,54.4
2025-06-18 02:12:13,54.4
2025-06-18 02:12:16,54.4
2025-06-18 02:12:17,54.4
2025-06-18 02:12:20,54.5
2025-06-18 02:12:21,54.5
2025-06-18 02:12:23,54.5
2025-06-18 02:12:25,54.5
2025-06-18 02:12:30,54.5
2025-06-18 02:12:31,54.6
2025-06-18 02:12:32,54.5
2025-06-18 02:12:34,54.6
2025-06-18 02:12:37,54.6
2025-06-18 02:12:37,54.7
2025-06-18 02:12:39,54.7
2025-06-18 02:12:42,54.7
2025-06-18 02:12:44,54.7
2025-06-18 02:12:46,54.8
2025-06-18 02:12:48,54.7
2025-06-18 02:12:50,54.7
2025-06-18 02:12:52,54.7
2025-06-18 02:12:54,54.7
2025-06-18 02:12:56,54.7
2025-06-18 02:12:59,54.7
2025-06-18 02:12:59,54.6
2025-06-18 02:13:02,54.7
2025-06-18 02:13:04,54.6
2025-06-18 02:13:05,54.7
2025-06-18 02:13:07,54.7
2025-06-18 02:13:09,54.6
2025-06-18 02:13:13,54.6
2025-06-18 02:13:14,54.6
2025-06-18 02:13:16,54.6
2025-06-18 02:13:17,54.5
2025-06-18 02:13:20,54.5
2025-06-18 02:13:23,54.5
2025-06-18 02:13:23,54.5
2025-06-18 02:13:25,54.5
2025-06-18 02:13:28,54.5
2025-06-18 02:13:30,54.4
2025-06-18 02:13:34,54.4
2025-06-18 02:13:34,54.3
2025-06-18 02:13:39,54.3
2025-06-18 02:13:39,54.3
2025-06-18 02:13:41,54.3
2025-06-18 02:13:41,54.3
2025-06-18 02:13:44,54.3
2025-06-18 02:13:46,54.3
2025-06-18 02:13:48,54.3
2025-06-18 02:13:51,54.3
2025-06-18 02:13:52,54.2
2025-06-18 02:13:54,54.3
2025-06-18 02:13:55,54.3
2025-06-18 02:13:58,54.3
2025-06-18 02:14:01,54.3
2025-06-18 02:14:03,54.3
2025-06-18 02:14:04,54.4
2025-06-18 02:14:06,54.3
2025-06-18 02:14:07,54.3
2025-06-18 02:14:11,54.3
2025-06-18 02:14:12,54.3
2025-06-18 02:14:14,54.2
2025-06-18 02:14:18,54.2
2025-06-18 02:14:18,54.2
2025-06-18 02:14:21,54.2
2025-06-18 02:14:22,54.3
2025-06-18 02:14:26,54.3
2025-06-18 02:14:27,54.2
2025-06-18 02:14:31,54.3
