timestamp,temperatura
2025-06-17 20:23:08,10.6
2025-06-17 20:23:11,10.6
2025-06-17 20:23:11,10.6
2025-06-17 20:23:14,10.6
2025-06-17 20:23:16,10.6
2025-06-17 20:23:18,10.6
2025-06-17 20:23:20,10.6
2025-06-17 20:23:22,10.7
2025-06-17 20:23:24,10.7
2025-06-17 20:23:26,10.6
2025-06-17 20:23:28,10.6
2025-06-17 20:23:29,10.6
2025-06-17 20:23:34,10.6
2025-06-17 20:23:35,10.6
2025-06-17 20:23:40,10.6
2025-06-17 20:23:40,10.6
2025-06-17 20:23:41,10.6
2025-06-17 20:23:42,10.6
2025-06-17 20:23:45,10.6
2025-06-17 20:23:47,10.6
2025-06-17 20:23:48,10.6
2025-06-17 20:23:50,10.6
2025-06-17 20:23:53,10.6
2025-06-17 20:23:55,10.6
2025-06-17 20:23:56,10.6
2025-06-17 20:23:57,10.6
2025-06-17 20:24:02,10.6
2025-06-17 20:24:03,10.6
2025-06-17 20:24:03,10.6
2025-06-17 20:24:08,10.6
2025-06-17 20:24:08,10.6
2025-06-17 20:24:10,10.6
2025-06-17 20:24:11,10.6
2025-06-17 20:24:13,10.6
2025-06-17 20:24:15,10.6
2025-06-17 20:24:18,10.6
2025-06-17 20:24:20,10.6
2025-06-17 20:24:21,10.6
2025-06-17 20:24:23,10.6
2025-06-17 20:24:25,10.6
2025-06-17 20:24:28,10.6
2025-06-17 20:24:30,10.5
2025-06-17 20:24:32,10.6
2025-06-17 20:24:33,10.6
2025-06-17 20:24:36,10.6
2025-06-17 20:24:43,10.6
2025-06-17 20:24:44,10.6
2025-06-17 20:32:57,12.7
2025-06-17 20:32:59,12.7
2025-06-17 20:33:02,12.7
2025-06-17 20:33:03,12.7
2025-06-17 20:33:05,12.8
2025-06-17 20:33:07,12.8
2025-06-17 20:33:09,12.8
2025-06-17 20:33:12,12.9
2025-06-17 20:33:13,12.9
2025-06-17 20:33:15,12.9
2025-06-17 20:33:17,12.9
2025-06-17 20:33:20,13.0
2025-06-17 20:33:21,12.9
2025-06-17 20:33:24,13.0
2025-06-17 20:33:26,13.0
2025-06-17 20:33:27,13.0
2025-06-17 20:33:30,13.0
2025-06-17 20:33:32,13.0
2025-06-17 20:33:33,13.0
2025-06-17 20:33:35,13.1
2025-06-17 20:33:38,13.1
2025-06-17 20:33:39,13.1
2025-06-17 20:33:41,13.1
2025-06-17 20:33:43,13.1
2025-06-17 20:33:45,13.1
2025-06-17 20:33:48,13.1
2025-06-17 20:33:49,13.2
2025-06-17 20:33:51,13.2
2025-06-17 20:33:54,13.2
2025-06-17 20:33:55,13.2
2025-06-17 20:33:57,13.2
2025-06-17 20:33:59,13.2
2025-06-17 20:34:01,13.2
2025-06-17 20:34:03,13.3
2025-06-17 20:34:05,13.3
2025-06-17 20:34:08,13.3
2025-06-17 20:34:09,13.3
2025-06-17 20:34:12,13.3
2025-06-17 20:34:14,13.3
2025-06-17 20:34:15,13.4
2025-06-17 20:34:18,13.4
2025-06-17 20:34:20,13.4
2025-06-17 20:34:22,13.4
2025-06-17 20:34:24,13.4
2025-06-17 20:34:26,13.4
2025-06-17 20:34:27,13.5
2025-06-17 20:34:29,13.5
2025-06-17 20:34:32,13.5
2025-06-17 20:34:33,13.5
2025-06-17 20:34:36,13.5
2025-06-17 20:34:37,13.5
2025-06-17 20:34:39,13.5
2025-06-17 20:34:41,13.5
2025-06-17 20:34:43,13.5
2025-06-17 20:34:45,13.5
2025-06-17 20:34:48,13.5
2025-06-17 20:34:49,13.6
2025-06-17 20:34:51,13.6
2025-06-17 20:34:54,13.6
2025-06-17 20:34:55,13.6
2025-06-17 20:34:58,13.6
2025-06-17 20:35:00,13.6
2025-06-17 20:35:01,13.7
2025-06-17 20:35:04,13.7
2025-06-17 20:35:05,13.7
2025-06-17 20:35:08,13.7
2025-06-17 20:35:09,13.7
2025-06-17 20:35:12,13.7
2025-06-17 20:35:13,13.7
2025-06-17 20:35:16,13.7
2025-06-17 20:35:18,13.7
2025-06-17 20:35:19,13.7
2025-06-17 20:35:21,13.8
2025-06-17 20:35:23,13.8
2025-06-17 20:35:25,13.8
2025-06-17 20:35:28,13.8
2025-06-17 20:35:29,13.8
2025-06-17 20:35:31,13.8
2025-06-17 20:35:33,13.9
2025-06-17 20:35:35,13.9
2025-06-17 20:35:38,13.9
2025-06-17 20:35:39,13.9
2025-06-17 20:35:41,13.9
2025-06-17 20:35:43,13.9
2025-06-17 20:35:46,13.9
2025-06-17 20:35:48,13.9
2025-06-17 20:35:50,13.9
2025-06-17 20:35:52,13.9
2025-06-17 20:35:53,13.9
2025-06-17 20:35:55,13.9
2025-06-17 20:35:57,13.9
2025-06-17 20:35:59,13.9
2025-06-17 20:36:02,13.9
2025-06-17 20:36:04,14.0
2025-06-17 20:36:06,14.0
2025-06-17 20:36:07,14.0
2025-06-17 20:36:10,14.1
2025-06-17 20:36:12,14.0
2025-06-17 20:36:14,14.0
2025-06-17 20:36:16,14.0
2025-06-17 20:36:18,14.0
2025-06-17 20:36:21,14.1
2025-06-17 20:36:22,14.1
2025-06-17 20:36:23,14.1
2025-06-17 20:36:26,14.1
2025-06-17 20:36:28,14.1
2025-06-17 20:36:30,14.1
2025-06-17 20:36:32,14.1
2025-06-17 20:36:34,14.1
2025-06-17 20:36:36,14.1
2025-06-17 20:36:38,14.1
2025-06-17 20:36:40,14.2
2025-06-17 20:36:42,14.2
2025-06-17 20:36:44,14.2
2025-06-17 20:36:47,14.2
2025-06-17 20:36:47,14.2
2025-06-17 20:36:50,14.2
2025-06-17 20:36:52,14.2
2025-06-17 20:36:54,14.2
2025-06-17 20:36:55,14.2
2025-06-17 20:36:58,14.3
2025-06-17 20:36:59,14.3
2025-06-17 20:37:02,14.3
2025-06-17 20:37:03,14.3
2025-06-17 20:37:06,14.2
2025-06-17 20:37:08,14.3
2025-06-17 20:37:09,14.3
2025-06-17 20:37:12,14.3
2025-06-17 20:37:13,14.3
2025-06-17 20:37:16,14.3
2025-06-17 20:37:17,14.3
2025-06-17 20:37:20,14.3
2025-06-17 20:37:22,14.3
2025-06-17 20:37:23,14.3
2025-06-17 20:37:26,14.3
2025-06-17 20:37:29,14.4
2025-06-17 20:37:31,14.3
2025-06-17 20:37:32,14.4
2025-06-17 20:37:34,14.4
2025-06-17 20:37:39,14.4
2025-06-17 20:37:39,14.4
2025-06-17 20:37:40,14.4
2025-06-17 20:37:42,14.4
2025-06-17 20:37:44,14.4
2025-06-17 20:37:48,14.4
2025-06-17 20:37:49,14.4
2025-06-17 20:37:56,14.4
2025-06-17 20:37:56,14.5
2025-06-17 20:37:57,14.5
2025-06-17 20:37:57,14.5
2025-06-17 20:37:58,14.5
2025-06-17 20:38:00,14.5
2025-06-17 20:38:02,14.5
2025-06-17 20:38:05,14.5
2025-06-17 20:38:09,14.5
2025-06-17 20:38:09,14.6
2025-06-17 20:38:11,14.6
2025-06-17 20:38:12,14.5
2025-06-17 20:38:14,14.6
2025-06-17 20:38:16,14.6
2025-06-17 20:38:18,14.5
2025-06-17 20:38:19,14.6
2025-06-17 20:38:22,14.6
2025-06-17 20:38:23,14.6
2025-06-17 20:38:25,14.6
2025-06-17 20:38:27,14.6
2025-06-17 20:38:30,14.6
2025-06-17 20:38:32,14.6
2025-06-17 20:38:34,14.6
2025-06-17 20:38:36,14.6
2025-06-17 20:38:37,14.6
2025-06-17 20:38:40,14.6
2025-06-17 20:38:41,14.6
2025-06-17 20:38:44,14.6
2025-06-17 20:38:46,14.7
2025-06-17 20:38:48,14.6
2025-06-17 20:38:50,14.7
2025-06-17 20:38:52,14.6
2025-06-17 20:38:53,14.7
2025-06-17 20:38:56,14.7
2025-06-17 20:38:58,14.7
2025-06-17 20:38:59,14.7
2025-06-17 20:39:02,14.7
2025-06-17 20:39:04,14.7
2025-06-17 20:39:06,14.7
2025-06-17 20:39:08,14.7
2025-06-17 20:39:10,14.7
2025-06-17 20:39:12,14.7
2025-06-17 20:39:14,14.7
2025-06-17 20:39:16,14.7
2025-06-17 20:39:18,14.8
2025-06-17 20:39:20,14.7
2025-06-17 20:39:22,14.8
2025-06-17 20:39:24,14.8
2025-06-17 20:39:27,14.8
2025-06-17 20:39:28,14.8
2025-06-17 20:39:32,14.8
2025-06-17 20:39:32,14.8
2025-06-17 20:39:34,14.8
2025-06-17 20:39:37,14.8
2025-06-17 20:39:38,14.8
2025-06-17 20:39:41,14.8
2025-06-17 20:39:42,14.8
2025-06-17 20:39:45,14.8
2025-06-17 20:39:46,14.8
