timestamp,humedad_ambiente
2025-06-18 07:00:00,51.4
2025-06-18 07:00:02,51.5
2025-06-18 07:00:04,51.4
2025-06-18 07:00:05,51.4
2025-06-18 07:00:08,51.4
2025-06-18 07:00:10,51.5
2025-06-18 07:00:13,51.4
2025-06-18 07:00:14,51.4
2025-06-18 07:00:15,51.5
2025-06-18 07:00:17,51.5
2025-06-18 07:00:20,51.4
2025-06-18 07:00:22,51.4
2025-06-18 07:00:24,51.4
2025-06-18 07:00:26,51.4
2025-06-18 07:00:29,51.3
2025-06-18 07:00:30,51.4
2025-06-18 07:00:32,51.4
2025-06-18 07:00:34,51.4
2025-06-18 07:00:37,51.4
2025-06-18 07:00:38,51.5
2025-06-18 07:00:40,51.4
2025-06-18 07:00:41,51.4
2025-06-18 07:00:45,51.4
2025-06-18 07:00:46,51.4
2025-06-18 07:00:49,51.4
2025-06-18 07:00:50,51.4
2025-06-18 07:00:52,51.4
2025-06-18 07:00:55,51.4
2025-06-18 07:00:56,51.4
2025-06-18 07:00:58,51.4
2025-06-18 07:01:00,51.4
2025-06-18 07:01:02,51.4
2025-06-18 07:01:04,51.4
2025-06-18 07:01:05,51.5
2025-06-18 07:01:08,51.4
2025-06-18 07:01:09,51.4
2025-06-18 07:01:12,51.4
2025-06-18 07:01:13,51.3
2025-06-18 07:01:15,51.3
2025-06-18 07:01:18,51.4
2025-06-18 07:01:19,51.3
2025-06-18 07:01:22,51.3
2025-06-18 07:01:24,51.5
2025-06-18 07:01:26,51.4
2025-06-18 07:01:28,51.4
2025-06-18 07:01:31,51.3
2025-06-18 07:01:32,51.4
2025-06-18 07:01:34,51.4
2025-06-18 07:01:36,51.3
2025-06-18 07:01:38,51.4
2025-06-18 07:01:41,51.4
2025-06-18 07:01:42,51.4
2025-06-18 07:01:44,51.4
2025-06-18 07:01:46,51.4
2025-06-18 07:01:49,51.4
2025-06-18 07:01:50,51.4
2025-06-18 07:01:52,51.4
2025-06-18 07:01:54,51.4
2025-06-18 07:01:57,51.4
2025-06-18 07:01:58,51.4
2025-06-18 07:01:59,51.4
2025-06-18 07:02:02,51.3
2025-06-18 07:02:03,51.4
2025-06-18 07:02:06,51.3
2025-06-18 07:02:08,51.4
2025-06-18 07:02:10,51.4
2025-06-18 07:02:12,51.4
2025-06-18 07:02:16,51.4
2025-06-18 07:02:16,51.3
2025-06-18 07:02:17,51.3
2025-06-18 07:02:20,51.4
2025-06-18 07:02:22,51.4
2025-06-18 07:02:23,51.4
2025-06-18 07:02:25,51.4
2025-06-18 07:02:28,51.4
2025-06-18 07:02:30,51.3
2025-06-18 07:02:31,51.4
2025-06-18 07:02:34,51.4
2025-06-18 07:02:35,51.4
2025-06-18 07:02:37,51.3
2025-06-18 07:02:40,51.3
2025-06-18 07:02:43,51.4
2025-06-18 07:02:44,51.3
2025-06-18 07:02:46,51.3
2025-06-18 07:02:48,51.4
2025-06-18 07:02:50,51.4
2025-06-18 07:02:52,51.4
2025-06-18 07:02:54,51.3
2025-06-18 07:02:56,51.3
2025-06-18 07:02:58,51.4
2025-06-18 07:03:00,51.3
2025-06-18 07:03:02,51.3
2025-06-18 07:03:04,51.4
2025-06-18 07:03:06,51.3
2025-06-18 07:03:08,51.3
2025-06-18 07:03:10,51.4
2025-06-18 07:03:12,51.3
2025-06-18 07:03:14,51.4
2025-06-18 07:03:16,51.4
2025-06-18 07:03:17,51.3
2025-06-18 07:03:20,51.4
2025-06-18 07:03:22,51.4
2025-06-18 07:03:23,51.3
2025-06-18 07:03:26,51.4
2025-06-18 07:03:28,51.3
